tloss_s_step,w_accuracy_step,w_stability_step,trainer/global_step,_timestamp,_step,tloss_a_step,tloss_step,epoch,_runtime,tloss_a_epoch,tloss_s_epoch,w_accuracy_epoch,tloss_epoch,w_stability_epoch,RMSSE,sMAPE,RMSSC,sMAPC
,,,2324,1778798946.3121345,70,,,24,1481.661432955,1.2402808666229248,0.43928855657577515,0.849999189376831,1.1201316118240356,0.14999987185001373,,,,
0.4135403633117676,0.8500000238418579,0.15000000596046448,2349,1778798964.3371632,71,1.196955919265747,1.0794435739517212,25,1499.686202204,,,,,,,,,
0.46694186329841614,0.8500000238418579,0.15000000596046448,2399,1778798993.500232,72,1.23967444896698,1.1237646341323853,25,1528.8495206,,,,,,,,,
,,,2417,1778799005.0166533,73,,,25,1540.365983992,1.2430118322372437,0.4380204677581787,0.849999189376831,1.122262716293335,0.14999987185001373,,,,
0.4065358638763428,0.8500000238418579,0.15000000596046448,2449,1778799027.2512004,74,1.214674949645996,1.093454122543335,26,1562.600358123,,,,,,,,,
0.44920939207077026,0.8500000238418579,0.15000000596046448,2499,1778799056.511263,75,1.2807562351226807,1.1560242176055908,26,1591.860430716,,,,,,,,,
,,,2510,1778799064.041873,76,,,26,1599.391063412,1.2307406663894653,0.4353213906288147,0.849999189376831,1.111427903175354,0.14999987185001373,,,,
0.4591965675354004,0.8500000238418579,0.15000000596046448,2549,1778799090.218633,77,1.2330803871154785,1.1169978380203247,27,1625.567750097,,,,,,,,,
0.4411766827106476,0.8500000238418579,0.15000000596046448,2599,1778799119.4186087,78,1.1924676895141602,1.0797741413116455,27,1654.76776428,,,,,,,,,
,,,2603,1778799122.6687083,79,,,27,1658.017901417,1.22905433177948,0.42942067980766296,0.849999189376831,1.1091095209121704,0.14999987185001373,,,,
0.46448174118995667,0.8500000238418579,0.15000000596046448,2649,1778799153.3917105,80,1.2948286533355713,1.1702766418457031,28,1688.74083163,,,,,,,,,
,,,2696,1778799181.6611612,81,,,28,1717.010476041,1.2387579679489136,0.4369899332523346,0.849999189376831,1.1184930801391602,0.14999987185001373,,,,
0.39029476046562195,0.8500000238418579,0.15000000596046448,2699,1778799187.232112,82,1.17158043384552,1.0543875694274902,29,1722.581146457,,,,,,,,,
0.47869426012039185,0.8500000238418579,0.15000000596046448,2749,1778799216.2993975,83,1.2693066596984863,1.1507148742675781,29,1751.64847282,,,,,,,,,
,,,2789,1778799240.5460303,84,,,29,1775.895364234,1.2404738664627075,0.43987807631492615,0.849999189376831,1.1203844547271729,0.14999987185001373,,,,
0.43899792432785034,0.8500000238418579,0.15000000596046448,2799,1778799250.0816,85,1.2470204830169678,1.125817060470581,30,1785.430716252,,,,,,,,,
0.4082358181476593,0.8500000238418579,0.15000000596046448,2849,1778799279.160028,86,1.2600691318511963,1.1322941780090332,30,1814.50914807,,,,,,,,,
,,,2882,1778799299.2488432,87,,,30,1834.598054869,1.2374722957611084,0.4340849816799164,0.849999189376831,1.1169636249542236,0.14999987185001373,,,,
0.43526941537857056,0.8500000238418579,0.15000000596046448,2899,1778799312.6474128,88,1.2038137912750244,1.0885322093963623,31,1847.996522113,,,,,,,,,
0.40945783257484436,0.8500000238418579,0.15000000596046448,2949,1778799341.7450833,89,1.2988399267196655,1.1654325723648071,31,1877.09419292,,,,,,,,,
,,,2975,1778799357.9927435,90,,,31,1893.342086176,1.2234827280044556,0.43642422556877136,0.849999189376831,1.105423927307129,0.14999987185001373,,,,
0.44023552536964417,0.8500000238418579,0.15000000596046448,2999,1778799375.8825476,91,1.171600103378296,1.0618953704833984,32,1911.231638503,,,,,,,,,
0.4934925436973572,0.8500000238418579,0.15000000596046448,3049,1778799404.785656,92,1.2881404161453247,1.1689432859420776,32,1940.134775549,,,,,,,,,
,,,3068,1778799417.0826972,93,,,32,1952.43201601,1.2289658784866333,0.4326936602592468,0.849999189376831,1.1095246076583862,0.14999987185001373,,,,
0.4576142430305481,0.8500000238418579,0.15000000596046448,3099,1778799438.812883,94,1.1617283821105957,1.0561113357543945,33,1974.162026655,,,,,,,,,
0.45948654413223267,0.8500000238418579,0.15000000596046448,3149,1778799467.6711695,95,1.2084829807281494,1.0961335897445679,33,2003.020248342,,,,,,,,,
,,,3161,1778799475.7887022,96,,,33,2011.138140203,1.2307847738265991,0.44607165455818176,0.849999189376831,1.1130777597427368,0.14999987185001373,,,,
0.45492199063301086,0.8500000238418579,0.15000000596046448,3199,1778799501.0982287,97,1.215631365776062,1.1015249490737915,34,2036.447389489,,,,,,,,,
0.4647892117500305,0.8500000238418579,0.15000000596046448,3249,1778799530.291577,98,1.155113935470581,1.0515652894973755,34,2065.640630678,,,,,,,,,
,,,3254,1778799534.1252315,99,,,34,2069.474393134,1.221422553062439,0.4380246102809906,0.849999189376831,1.1039131879806519,0.14999987185001373,,,,
0.3984723687171936,0.8500000238418579,0.15000000596046448,3299,1778799564.271565,100,1.22858726978302,1.1040700674057007,35,2099.620822024,,,,,,,,,
,,,3347,1778799593.0976088,101,,,35,2128.446852784,1.2300968170166016,0.4345214068889618,0.849999189376831,1.1107605695724487,0.14999987185001373,,,,
0.46506810188293457,0.8500000238418579,0.15000000596046448,3349,1778799597.7808113,102,1.2092876434326172,1.0976547002792358,36,2133.12988522,,,,,,,,,
0.41801607608795166,0.8500000238418579,0.15000000596046448,3399,1778799626.995755,103,1.2471070289611816,1.1227433681488037,36,2162.345074488,,,,,,,,,
,,,3440,1778799652.0662487,104,,,36,2187.415436369,1.2251378297805786,0.4393143653869629,0.849999189376831,1.1072641611099243,0.14999987185001373,,,,
0.41200926899909973,0.8500000238418579,0.15000000596046448,3449,1778799660.70585,105,1.1729273796081543,1.0587897300720215,37,2196.05533572,,,,,,,,,
0.4736572802066803,0.8500000238418579,0.15000000596046448,3499,1778799690.066113,106,1.261061668395996,1.1429510116577148,37,2225.415252919,,,,,,,,,
,,,3533,1778799710.7406628,107,,,37,2246.089914008,1.221861481666565,0.4369209110736847,0.849999189376831,1.1041204929351807,0.14999987185001373,,,,
0.3941730856895447,0.8500000238418579,0.15000000596046448,3549,1778799723.9462945,108,1.162465214729309,1.0472214221954346,38,2259.295605269,,,,,,,,,
0.4200632572174072,0.8500000238418579,0.15000000596046448,3599,1778799753.0296834,109,1.209226369857788,1.090851902961731,38,2288.378809411,,,,,,,,,
,,,3626,1778799769.9198644,110,,,38,2305.26910489,1.2299036979675293,0.44015035033226013,0.849999189376831,1.1114404201507568,0.14999987185001373,,,,
0.4203411042690277,0.8500000238418579,0.15000000596046448,3649,1778799786.9362676,111,1.223729133605957,1.10322105884552,39,2322.285438454,,,,,,,,,
0.4124337136745453,0.8500000238418579,0.15000000596046448,3699,1778799815.836393,112,1.179632306098938,1.0645525455474854,39,2351.185491511,,,,,,,,,
,,,3719,1778799828.637331,113,,,39,2363.986529539,1.2223443984985352,0.4356301724910736,0.849999189376831,1.1043370962142944,0.14999987185001373,,,,
0.41337528824806213,0.8500000238418579,0.15000000596046448,3749,1778799849.7585487,114,1.1915028095245361,1.0747838020324707,40,2385.107667982,,,,,,,,,
0.47586387395858765,0.8500000238418579,0.15000000596046448,3799,1778799878.738562,115,1.244199514389038,1.1289491653442383,40,2414.087712403,,,,,,,,,
,,,3812,1778799887.2812428,116,,,40,2422.630783846,1.220839500427246,0.4436054825782776,0.849999189376831,1.104254126548767,0.14999987185001373,,,,
0.43159380555152893,0.8500000238418579,0.15000000596046448,3849,1778799912.4753854,117,1.2018632888793945,1.0863229036331177,41,2447.824614326,,,,,,,,,
0.4588828682899475,0.8500000238418579,0.15000000596046448,3899,1778799941.3002913,118,1.2673555612564087,1.1460846662521362,41,2476.649387135,,,,,,,,,
,,,3905,1778799946.1159291,119,,,41,2481.465200901,1.2223159074783325,0.4395662546157837,0.849999189376831,1.1049035787582397,0.14999987185001373,,,,
0.441802054643631,0.8500000238418579,0.15000000596046448,3949,1778799975.5107613,120,1.162635326385498,1.0545103549957275,42,2510.859995139,,,,,,,,,
,,,3998,1778800005.2832317,121,,,42,2540.632566205,1.2155648469924927,0.4351315200328827,0.849999189376831,1.0985000133514404,0.14999987185001373,,,,
0.46159249544143677,0.8500000238418579,0.15000000596046448,3999,1778800009.2832606,122,1.287994146347046,1.1640340089797974,43,2544.632326928,,,,,,,,,
0.4385150372982025,0.8500000238418579,0.15000000596046448,4049,1778800038.3661315,123,1.2823665142059326,1.1557888984680176,43,2573.715295612,,,,,,,,,
,,,4091,1778800063.794471,124,,,43,2599.143655914,1.2195957899093628,0.43809518218040466,0.849999189376831,1.1023708581924438,0.14999987185001373,,,,
0.38072118163108826,0.8500000238418579,0.15000000596046448,4099,1778800072.1865792,125,1.212681770324707,1.0878876447677612,44,2607.535623199,,,,,,,,,
0.4026879072189331,0.8500000238418579,0.15000000596046448,4149,1778800101.1262195,126,1.2048838138580322,1.0845545530319214,44,2636.47542917,,,,,,,,,
,,,4184,1778800122.4523716,127,,,44,2657.801734981,1.2214924097061157,0.4315060079097748,0.849999189376831,1.102994441986084,0.14999987185001373,,,,
0.4744463562965393,0.8500000238418579,0.15000000596046448,4199,1778800134.8191855,128,1.2190020084381104,1.1073187589645386,45,2670.16833111,,,,,,,,,
0.4206148087978363,0.8500000238418579,0.15000000596046448,4249,1778800164.1269093,129,1.201615333557129,1.0844652652740479,45,2699.476086242,,,,,,,,,
,,,4277,1778800181.5145607,130,,,45,2716.863750123,1.2160948514938354,0.43738099932670593,0.849999189376831,1.099287986755371,0.14999987185001373,,,,
0.41538339853286743,0.8500000238418579,0.15000000596046448,4299,1778800198.0484343,131,1.2349859476089478,1.1120455265045166,46,2733.397495566,,,,,,,,,
0.41440075635910034,0.8500000238418579,0.15000000596046448,4349,1778800227.0419807,132,1.2262613773345947,1.1044822931289673,46,2762.391250856,,,,,,,,,
,,,4370,1778800240.5531135,133,,,46,2775.90236896,1.2195885181427002,0.43438631296157837,0.849999189376831,1.1018081903457642,0.14999987185001373,,,,
0.4790453016757965,0.8500000238418579,0.15000000596046448,4399,1778800261.0557716,134,1.2411912679672241,1.1268694400787354,47,2796.404834414,,,,,,,,,
0.4199278652667999,0.8500000238418579,0.15000000596046448,4449,1778800289.965156,135,1.1590373516082764,1.0481709241867065,47,2825.314356408,,,,,,,,,
,,,4463,1778800299.261182,136,,,47,2834.610604539,1.2165511846542358,0.4279782176017761,0.849999189376831,1.0982654094696045,0.14999987185001373,,,,
0.42543530464172363,0.8500000238418579,0.15000000596046448,4499,1778800323.9628139,137,1.151484489440918,1.0425771474838257,48,2859.311907718,,,,,,,,,
0.40390658378601074,0.8500000238418579,0.15000000596046448,4549,1778800352.8057306,138,1.125579595565796,1.0173287391662598,48,2888.155065147,,,,,,,,,
,,,4556,1778800357.8545494,139,,,48,2893.203774678,1.2076646089553833,0.429219514131546,0.849999189376831,1.090898036956787,0.14999987185001373,,,,
0.45784884691238403,0.8500000238418579,0.15000000596046448,4599,1778800386.8285828,140,1.2475093603134155,1.1290602684020996,49,2922.1776458,,,,,,,,,
0.44378674030303955,0.8500000238418579,0.15000000596046448,4649,1778800415.7425132,141,1.2164226770401,1.100527286529541,49,2951.091855177,,,,,,,,,
,,,4649,1778800416.8119724,142,,,49,2952.161182357,1.2220243215560913,0.4381759464740753,0.849999189376831,1.1044470071792603,0.14999987185001373,,,,
0.4275455176830292,0.8500000238418579,0.15000000596046448,4699,1778800449.335412,143,1.2268569469451904,1.1069602966308594,50,2984.684460903,,,,,,,,,
,,,4742,1778800475.3635871,144,,,50,3010.712862258,1.220699667930603,0.4343998432159424,0.849999189376831,1.102754831314087,0.14999987185001373,,,,
0.4166141450405121,0.8500000238418579,0.15000000596046448,4749,1778800483.0956843,145,1.234971284866333,1.1122177839279175,51,3018.444773328,,,,,,,,,
0.4326830208301544,0.8500000238418579,0.15000000596046448,4799,1778800511.9652815,146,1.1671165227890015,1.0569515228271484,51,3047.314427677,,,,,,,,,
,,,4835,1778800534.0016851,147,,,51,3069.351080741,1.2123191356658936,0.43384701013565063,0.849999189376831,1.095548391342163,0.14999987185001373,,,,
0.4011802077293396,0.8500000238418579,0.15000000596046448,4849,1778800545.7418578,148,1.1580615043640137,1.0445293188095093,52,3081.09096133,,,,,,,,,
0.3717408776283264,0.8500000238418579,0.15000000596046448,4899,1778800574.9627495,149,1.1932487487792969,1.0700225830078125,52,3110.311838405,,,,,,,,,
,,,4928,1778800592.8186378,150,,,52,3128.168006638,1.2207974195480347,0.4282718002796173,0.849999189376831,1.1019185781478882,0.14999987185001373,,,,
0.42277559638023376,0.8500000238418579,0.15000000596046448,4949,1778800608.4591568,151,1.2537237405776978,1.1290816068649292,53,3143.808215778,,,,,,,,,
0.3708606958389282,0.8500000238418579,0.15000000596046448,4999,1778800637.4064715,152,1.1675716638565063,1.0480650663375854,53,3172.755609199,,,,,,,,,
,,,5021,1778800651.5714324,153,,,53,3186.9206814,1.2182658910751343,0.4325675070285797,0.849999189376831,1.100411057472229,0.14999987185001373,,,,
0.40865856409072876,0.8500000238418579,0.15000000596046448,5049,1778800671.507974,154,1.2136430740356445,1.0928955078125,54,3206.857028769,,,,,,,,,
0.4449347257614136,0.8500000238418579,0.15000000596046448,5099,1778800700.3723779,155,1.268450140953064,1.1449229717254639,54,3235.721467433,,,,,,,,,
,,,5114,1778800710.2618878,156,,,54,3245.61134369,1.2151848077774048,0.4330940246582031,0.849999189376831,1.0978713035583496,0.14999987185001373,,,,
0.41263216733932495,0.8500000238418579,0.15000000596046448,5149,1778800734.6796453,157,1.200988531112671,1.0827350616455078,55,3270.028714549,,,,,,,,,
0.4322068691253662,0.8500000238418579,0.15000000596046448,5199,1778800763.8491147,158,1.2342665195465088,1.1139576435089111,55,3299.198173494,,,,,,,,,
,,,5207,1778800769.4201643,159,,,55,3304.769739814,1.216412901878357,0.4304584860801697,0.849999189376831,1.0985195636749268,0.14999987185001373,,,,
0.4528292119503021,0.8500000238418579,0.15000000596046448,5249,1778800797.5313644,160,1.2700167894363403,1.147438645362854,56,3332.880492976,,,,,,,,,
0.3995453715324402,0.8500000238418579,0.15000000596046448,5299,1778800826.3753388,161,1.1484613418579102,1.0361239910125732,56,3361.724525975,,,,,,,,,
,,,5300,1778800828.2947955,162,,,56,3363.644176474,1.2164573669433594,0.4308510720729828,0.849999189376831,1.0986162424087524,0.14999987185001373,,,,
0.4535941481590271,0.8500000238418579,0.15000000596046448,5349,1778800860.3961513,163,1.2531960010528564,1.1332558393478394,57,3395.745186576,,,,,,,,,
,,,5393,1778800886.9948494,164,,,57,3422.344091779,1.215276837348938,0.4331617057323456,0.849999189376831,1.0979597568511963,0.14999987185001373,,,,
0.3980514705181122,0.8500000238418579,0.15000000596046448,5399,1778800893.985066,165,1.1525036096572876,1.03933584690094,58,3429.334414262,,,,,,,,,
0.4810633063316345,0.8500000238418579,0.15000000596046448,5449,1778800923.4566991,166,1.3149253129959106,1.1898460388183594,58,3458.805813553,,,,,,,,,
,,,5486,1778800945.9251068,167,,,58,3481.274405883,1.2166430950164795,0.4309452772140503,0.849999189376831,1.0987883806228638,0.14999987185001373,,,,
0.413301020860672,0.8500000238418579,0.15000000596046448,5499,1778800957.1569283,168,1.2214443683624268,1.1002229452133179,59,3492.506197414,,,,,,,,,
0.4235638380050659,0.8500000238418579,0.15000000596046448,5549,1778800986.414723,169,1.2060723304748535,1.0886961221694946,59,3521.763782052,,,,,,,,,
,,,5579,1778801004.8637948,170,,,59,3540.212920666,1.204584002494812,0.42743825912475586,0.849999189376831,1.0880122184753418,0.14999987185001373,,,,
0.43837034702301025,0.8500000238418579,0.15000000596046448,5599,1778801020.0665636,171,1.2773083448410034,1.1514676809310913,60,3555.41573012,,,,,,,,,
0.3796186149120331,0.8500000238418579,0.15000000596046448,5649,1778801049.3154886,172,1.1308925151824951,1.018201470375061,60,3584.664516504,,,,,,,,,
,,,5672,1778801063.6760564,173,,,60,3599.025240349,1.2101070880889893,0.4282808303833008,0.849999189376831,1.0928329229354858,0.14999987185001373,,,,
0.4221516251564026,0.8500000238418579,0.15000000596046448,5699,1778801083.1241276,174,1.1733211278915405,1.0606456995010376,61,3618.473327566,,,,,,,,,
0.40630149841308594,0.8500000238418579,0.15000000596046448,5749,1778801112.3858893,175,1.2207293510437012,1.0985652208328247,61,3647.734901237,,,,,,,,,
,,,5765,1778801122.7371757,176,,,61,3658.08643583,1.209002137184143,0.4229675531387329,0.849999189376831,1.0910969972610474,0.14999987185001373,,,,
0.4227854013442993,0.8500000238418579,0.15000000596046448,5799,1778801146.1644106,177,1.2518144845962524,1.1274601221084595,62,3681.513608681,,,,,,,,,
0.4068291485309601,0.8500000238418579,0.15000000596046448,5849,1778801175.3138793,178,1.1471318006515503,1.0360864400863647,62,3710.662938036,,,,,,,,,
,,,5858,1778801181.7175736,179,,,62,3717.06676516,1.2114477157592773,0.43193650245666504,0.849999189376831,1.094520926475525,0.14999987185001373,,,,
0.40845274925231934,0.8500000238418579,0.15000000596046448,5899,1778801209.017619,180,1.2226580381393433,1.100527286529541,63,3744.366854283,,,,,,,,,
