w_accuracy_step,w_stability_step,epoch,trainer/global_step,_step,tloss_step,_timestamp,_runtime,tloss_a_step,tloss_s_step,tloss_a_epoch,tloss_s_epoch,tloss_epoch,w_accuracy_epoch,w_stability_epoch,sMAPE,sMAPC,RMSSE,RMSSC
,,72,6788,207,,1778396717.3183153,2888.090316353,,,0.36609193682670593,0.36883577704429626,0.36609193682670593,1.0,0.0,,,,
1.0,0.0,73,6799,208,0.360888808965683,1778396721.9733875,2892.745421981,0.360888808965683,0.3642852306365967,,,,,,,,,
1.0,0.0,73,6849,209,0.35179397463798523,1778396742.760336,2913.532359764,0.35179397463798523,0.32387101650238037,,,,,,,,,
,,73,6881,210,,1778396757.3174205,2928.089355361,,,0.3480999171733856,0.3502286374568939,0.3480999171733856,1.0,0.0,,,,
1.0,0.0,74,6899,211,0.34585362672805786,1778396764.8487568,2935.620715949,0.34585362672805786,0.36302244663238525,,,,,,,,,
1.0,0.0,74,6949,212,0.34201520681381226,1778396785.7299824,2956.501945474,0.34201520681381226,0.3423522114753723,,,,,,,,,
,,74,6974,213,,1778396797.2317483,2968.003848266,,,0.3494408428668976,0.35374388098716736,0.3494408428668976,1.0,0.0,,,,
1.0,0.0,75,6999,214,0.3418427109718323,1778396807.7456448,2978.517609611,0.3418427109718323,0.3439961373806,,,,,,,,,
1.0,0.0,75,7049,215,0.3518226444721222,1778396828.5293314,2999.301282872,0.3518226444721222,0.3607218563556671,,,,,,,,,
,,75,7067,216,,1778396837.1739929,3007.946266917,,,0.3414597809314728,0.34958550333976746,0.3414597809314728,1.0,0.0,,,,
1.0,0.0,76,7099,217,0.36478087306022644,1778396850.4989684,3021.271064632,0.36478087306022644,0.3896884322166443,,,,,,,,,
1.0,0.0,76,7149,218,0.3741418123245239,1778396871.283333,3042.055396007,0.3741418123245239,0.3802010416984558,,,,,,,,,
,,76,7160,219,,1778396876.935397,3047.707496701,,,0.3503322899341583,0.35645511746406555,0.3503322899341583,1.0,0.0,,,,
1.0,0.0,77,7199,220,0.33505314588546753,1778396893.219134,3063.991172316,0.33505314588546753,0.3443542718887329,,,,,,,,,
1.0,0.0,77,7249,221,0.33520641922950745,1778396914.1778255,3084.949930917,0.33520641922950745,0.3675158619880676,,,,,,,,,
,,77,7253,222,,1778396916.8276267,3087.599717197,,,0.3435431122779846,0.35170117020606995,0.3435431122779846,1.0,0.0,,,,
1.0,0.0,78,7299,223,0.2951090931892395,1778396936.0811627,3106.853173096,0.2951090931892395,0.31049883365631104,,,,,,,,,
,,78,7346,224,,1778396956.7553568,3127.527428493,,,0.32398736476898193,0.3362201154232025,0.32398736476898193,1.0,0.0,,,,
1.0,0.0,79,7349,225,0.31721046566963196,1778396958.0011637,3128.773072123,0.31721046566963196,0.3204408288002014,,,,,,,,,
1.0,0.0,79,7399,226,0.32271823287010193,1778396978.8806696,3149.652717533,0.32271823287010193,0.33283042907714844,,,,,,,,,
,,79,7439,227,,1778396996.4753325,3167.247492735,,,0.3220842182636261,0.3367137014865875,0.3220842182636261,1.0,0.0,,,,
1.0,0.0,80,7449,228,0.349338173866272,1778397000.6917372,3171.463925618,0.349338173866272,0.3289602994918823,,,,,,,,,
1.0,0.0,80,7499,229,0.3332478106021881,1778397021.2967634,3192.068873055,0.3332478106021881,0.3481960892677307,,,,,,,,,
,,80,7532,230,,1778397035.9405918,3206.712664396,,,0.3300388753414154,0.33972039818763733,0.3300388753414154,1.0,0.0,,,,
1.0,0.0,81,7549,231,0.36098891496658325,1778397042.967528,3213.739566999,0.36098891496658325,0.3539382219314575,,,,,,,,,
1.0,0.0,81,7599,232,0.31606200337409973,1778397063.7254019,3234.497386064,0.31606200337409973,0.3281765580177307,,,,,,,,,
,,81,7625,233,,1778397075.5099225,3246.282226652,,,0.33639752864837646,0.34951022267341614,0.33639752864837646,1.0,0.0,,,,
1.0,0.0,82,7649,234,0.3507850170135498,1778397085.4677455,3256.239945234,0.3507850170135498,0.32938528060913086,,,,,,,,,
1.0,0.0,82,7699,235,0.3324195444583893,1778397106.022655,3276.794647857,0.3324195444583893,0.37726128101348877,,,,,,,,,
,,82,7718,236,,1778397114.8288612,3285.600908216,,,0.3283557593822479,0.34768930077552795,0.3283557593822479,1.0,0.0,,,,
1.0,0.0,83,7749,237,0.3166884183883667,1778397127.6178174,3298.389877341,0.3166884183883667,0.33749502897262573,,,,,,,,,
1.0,0.0,83,7799,238,0.2990724444389343,1778397148.338061,3319.110138987,0.2990724444389343,0.31644582748413086,,,,,,,,,
,,83,7811,239,,1778397154.3573644,3325.129495505,,,0.3200576603412628,0.33484217524528503,0.3200576603412628,1.0,0.0,,,,
1.0,0.0,84,7849,240,0.3267606198787689,1778397170.1010153,3340.873039923,0.3267606198787689,0.3304843604564667,,,,,,,,,
1.0,0.0,84,7899,241,0.33335280418395996,1778397191.108544,3361.880472721,0.33335280418395996,0.3656325936317444,,,,,,,,,
,,84,7904,242,,1778397194.1699128,3364.941987095,,,0.32157102227211,0.33602383732795715,0.32157102227211,1.0,0.0,,,,
1.0,0.0,85,7949,243,0.3219887614250183,1778397212.9420943,3383.714157299,0.3219887614250183,0.31961286067962646,,,,,,,,,
,,85,7997,244,,1778397234.1074123,3404.87953806,,,0.31427356600761414,0.3303129971027374,0.31427356600761414,1.0,0.0,,,,
1.0,0.0,86,7999,245,0.33455926179885864,1778397234.9468355,3405.718831252,0.33455926179885864,0.34718844294548035,,,,,,,,,
1.0,0.0,86,8049,246,0.3337632119655609,1778397255.806297,3426.57826197,0.3337632119655609,0.32265689969062805,,,,,,,,,
,,86,8090,247,,1778397273.99397,3444.765983704,,,0.309744656085968,0.3189290463924408,0.309744656085968,1.0,0.0,,,,
1.0,0.0,87,8099,248,0.34442034363746643,1778397277.8125212,3448.584437356,0.34442034363746643,0.3314785361289978,,,,,,,,,
1.0,0.0,87,8149,249,0.33813461661338806,1778397298.5655231,3469.337448204,0.33813461661338806,0.33993783593177795,,,,,,,,,
,,87,8183,250,,1778397313.871684,3484.6440706,,,0.31546255946159363,0.3327232599258423,0.31546255946159363,1.0,0.0,,,,
1.0,0.0,88,8199,251,0.3597276210784912,1778397320.5716493,3491.343789675,0.3597276210784912,0.37378990650177,,,,,,,,,
1.0,0.0,88,8249,252,0.2820739150047302,1778397341.2694006,3512.041503586,0.2820739150047302,0.3035309910774231,,,,,,,,,
,,88,8276,253,,1778397353.5447555,3524.317011067,,,0.31722790002822876,0.33320847153663635,0.31722790002822876,1.0,0.0,,,,
1.0,0.0,89,8299,254,0.3112480342388153,1778397363.1442482,3533.916298674,0.3112480342388153,0.32933008670806885,,,,,,,,,
1.0,0.0,89,8349,255,0.3225169777870178,1778397383.5488102,3554.320894529,0.3225169777870178,0.32100069522857666,,,,,,,,,
,,89,8369,256,,1778397392.8156374,3563.587863933,,,0.3030548691749573,0.31805694103240967,0.3030548691749573,1.0,0.0,,,,
1.0,0.0,90,8399,257,0.298772394657135,1778397405.1476452,3575.919794457,0.298772394657135,0.31510427594184875,,,,,,,,,
1.0,0.0,90,8449,258,0.3104548454284668,1778397425.6921947,3596.464250871,0.3104548454284668,0.30871397256851196,,,,,,,,,
,,90,8462,259,,1778397432.1018252,3602.873971859,,,0.2965943217277527,0.31867465376853943,0.2965943217277527,1.0,0.0,,,,
1.0,0.0,91,8499,260,0.29435309767723083,1778397447.5567756,3618.32881931,0.29435309767723083,0.3108353018760681,,,,,,,,,
1.0,0.0,91,8549,261,0.27401667833328247,1778397468.3421538,3639.114223362,0.27401667833328247,0.3035878539085388,,,,,,,,,
,,91,8555,262,,1778397471.976514,3642.748618519,,,0.3141760528087616,0.32299748063087463,0.3141760528087616,1.0,0.0,,,,
1.0,0.0,92,8599,263,0.31052088737487793,1778397490.4331067,3661.205139243,0.31052088737487793,0.34287381172180176,,,,,,,,,
,,92,8648,264,,1778397511.9025087,3682.674602966,,,0.3029967248439789,0.32857975363731384,0.3029967248439789,1.0,0.0,,,,
1.0,0.0,93,8649,265,0.2930981516838074,1778397512.3380573,3683.110060045,0.2930981516838074,0.3309639096260071,,,,,,,,,
1.0,0.0,93,8699,266,0.2993508577346802,1778397533.368566,3704.140622971,0.2993508577346802,0.32390886545181274,,,,,,,,,
,,93,8741,267,,1778397551.9874394,3722.759713412,,,0.31141889095306396,0.3324712812900543,0.31141889095306396,1.0,0.0,,,,
1.0,0.0,94,8749,268,0.28508567810058594,1778397555.4360712,3726.208196181,0.28508567810058594,0.300397664308548,,,,,,,,,
1.0,0.0,94,8799,269,0.31259971857070923,1778397576.151335,3746.923433243,0.31259971857070923,0.33216384053230286,,,,,,,,,
,,94,8834,270,,1778397591.5502362,3762.322347514,,,0.31126901507377625,0.33430221676826477,0.31126901507377625,1.0,0.0,,,,
1.0,0.0,95,8849,271,0.3068316578865051,1778397597.7532556,3768.525346029,0.3068316578865051,0.33044594526290894,,,,,,,,,
1.0,0.0,95,8899,272,0.29430508613586426,1778397618.4012566,3789.17346183,0.29430508613586426,0.33335480093955994,,,,,,,,,
,,95,8927,273,,1778397630.9253027,3801.69744376,,,0.3087157607078552,0.3328286111354828,0.3087157607078552,1.0,0.0,,,,
1.0,0.0,96,8949,274,0.3028166890144348,1778397639.9641192,3810.736147187,0.3028166890144348,0.32835501432418823,,,,,,,,,
1.0,0.0,96,8999,275,0.29966628551483154,1778397660.6400702,3831.412305626,0.29966628551483154,0.33093470335006714,,,,,,,,,
,,96,9020,276,,1778397670.2741256,3841.046295118,,,0.30235785245895386,0.32726743817329407,0.30235785245895386,1.0,0.0,,,,
1.0,0.0,97,9049,277,0.27524545788764954,1778397682.3927,3853.164901251,0.27524545788764954,0.3071936368942261,,,,,,,,,
1.0,0.0,97,9099,278,0.2931020259857178,1778397703.1876016,3873.959740175,0.2931020259857178,0.29879260063171387,,,,,,,,,
,,97,9113,279,,1778397710.0272324,3880.799310567,,,0.29469937086105347,0.3176424503326416,0.29469937086105347,1.0,0.0,,,,
1.0,0.0,98,9149,280,0.31676387786865234,1778397724.8945417,3895.666519115,0.31676387786865234,0.32915669679641724,,,,,,,,,
1.0,0.0,98,9199,281,0.3177008032798767,1778397745.6563435,3916.428409692,0.3177008032798767,0.296042263507843,,,,,,,,,
,,98,9206,282,,1778397749.5060046,3920.278218756,,,0.2973412871360779,0.3149915039539337,0.2973412871360779,1.0,0.0,,,,
1.0,0.0,99,9249,283,0.25676488876342773,1778397767.2911737,3938.063302593,0.25676488876342773,0.28551414608955383,,,,,,,,,
1.0,0.0,99,9299,284,0.3276958465576172,1778397787.896706,3958.668732901,0.3276958465576172,0.3470049202442169,,,,,,,,,
,,99,9299,285,,1778397788.9214265,3959.693420349,,,0.2786572277545929,0.2970956563949585,0.2786572277545929,1.0,0.0,,,,
1.0,0.0,100,9349,286,0.2891867756843567,1778397809.2768402,3980.048903746,0.2891867756843567,0.32920509576797485,,,,,,,,,
,,100,9392,287,,1778397827.8195226,3998.591548727,,,0.2975538969039917,0.3225956857204437,0.2975538969039917,1.0,0.0,,,,
1.0,0.0,101,9399,288,0.3244630992412567,1778397830.780059,4001.552020351,0.3244630992412567,0.3732776939868927,,,,,,,,,
1.0,0.0,101,9449,289,0.2891553044319153,1778397851.143456,4021.915381264,0.2891553044319153,0.3073214888572693,,,,,,,,,
,,101,9485,290,,1778397866.9077804,4037.67983654,,,0.2908138632774353,0.31242236495018005,0.2908138632774353,1.0,0.0,,,,
1.0,0.0,102,9499,291,0.2842777669429779,1778397872.6358624,4043.407833841,0.2842777669429779,0.31222763657569885,,,,,,,,,
1.0,0.0,102,9549,292,0.2797470986843109,1778397892.9420903,4063.713998765,0.2797470986843109,0.3211730122566223,,,,,,,,,
,,102,9578,293,,1778397905.9958258,4076.767969727,,,0.2791583240032196,0.30403515696525574,0.2791583240032196,1.0,0.0,,,,
1.0,0.0,103,9599,294,0.278827965259552,1778397914.8552704,4085.627327504,0.278827965259552,0.28549492359161377,,,,,,,,,
1.0,0.0,103,9649,295,0.2594728469848633,1778397935.4882426,4106.260182885,0.2594728469848633,0.3057544231414795,,,,,,,,,
,,103,9671,296,,1778397945.6973383,4116.469406143,,,0.2713719606399536,0.2939971089363098,0.2713719606399536,1.0,0.0,,,,
1.0,0.0,104,9699,297,0.2762683033943176,1778397957.290704,4128.062664286,0.2762683033943176,0.31194207072257996,,,,,,,,,
1.0,0.0,104,9749,298,0.2691879868507385,1778397977.8263454,4148.598275961,0.2691879868507385,0.31704747676849365,,,,,,,,,
,,104,9764,299,,1778397985.0813022,4155.853328527,,,0.28475669026374817,0.314335435628891,0.28475669026374817,1.0,0.0,,,,
1.0,0.0,105,9799,300,0.28185102343559265,1778398000.3505082,4171.122616996,0.28185102343559265,0.309745728969574,,,,,,,,,
1.0,0.0,105,9849,301,0.28713005781173706,1778398021.3045309,4192.076627181,0.28713005781173706,0.34865614771842957,,,,,,,,,
,,105,9857,302,,1778398025.7350645,4196.50725436,,,0.2933131754398346,0.32293522357940674,0.2933131754398346,1.0,0.0,,,,
1.0,0.0,106,9899,303,0.2701176106929779,1778398043.2790253,4214.051155709,0.2701176106929779,0.2914528548717499,,,,,,,,,
1.0,0.0,106,9949,304,0.26886340975761414,1778398064.0067835,4234.778809411,0.26886340975761414,0.30538660287857056,,,,,,,,,
,,106,9950,305,,1778398065.43638,4236.208485404,,,0.2869017720222473,0.3147139549255371,0.2869017720222473,1.0,0.0,,,,
1.0,0.0,107,9999,306,0.25694453716278076,1778398085.9128957,4256.685022804,0.25694453716278076,0.2947882115840912,,,,,,,,,
,,107,10043,307,,1778398105.2540855,4276.026252279,,,0.27128487825393677,0.30129772424697876,0.27128487825393677,1.0,0.0,,,,
1.0,0.0,108,10049,308,0.2498285174369812,1778398107.7175577,4278.489525607,0.2498285174369812,0.2840415835380554,,,,,,,,,
1.0,0.0,108,10099,309,0.28435924649238586,1778398128.4941196,4299.266230014,0.28435924649238586,0.29265499114990234,,,,,,,,,
,,108,10136,310,,1778398144.738581,4315.510644854,,,0.26661041378974915,0.2884475290775299,0.26661041378974915,1.0,0.0,,,,
1.0,0.0,109,10149,311,0.2508153021335602,1778398150.1681979,4320.940224984,0.2508153021335602,0.2828666865825653,,,,,,,,,
1.0,0.0,109,10199,312,0.2633236050605774,1778398170.9370055,4341.709090387,0.2633236050605774,0.2924923598766327,,,,,,,,,
,,109,10229,313,,1778398184.3721018,4355.144313421,,,0.2665567398071289,0.2867507040500641,0.2665567398071289,1.0,0.0,,,,
1.0,0.0,110,10249,314,0.24999722838401794,1778398192.6314964,4363.403552654,0.24999722838401794,0.2846791744232178,,,,,,,,,
1.0,0.0,110,10299,315,0.27829915285110474,1778398213.3037248,4384.075670668,0.27829915285110474,0.2909093201160431,,,,,,,,,
,,110,10322,316,,1778398223.7048967,4394.476985481,,,0.2576788365840912,0.2870766222476959,0.2576788365840912,1.0,0.0,,,,
1.0,0.0,111,10349,317,0.26418888568878174,1778398234.8960984,4405.668032216,0.26418888568878174,0.3066961169242859,,,,,,,,,
1.0,0.0,111,10399,318,0.31791242957115173,1778398255.5969446,4426.368974403,0.31791242957115173,0.31827491521835327,,,,,,,,,
,,111,10415,319,,1778398263.2001457,4433.972259429,,,0.27101799845695496,0.2995730936527252,0.27101799845695496,1.0,0.0,,,,
1.0,0.0,112,10449,320,0.2633049488067627,1778398277.2525198,4448.024642146,0.2633049488067627,0.30915579199790955,,,,,,,,,
1.0,0.0,112,10499,321,0.24029108881950378,1778398297.7689137,4468.541045014,0.24029108881950378,0.26213085651397705,,,,,,,,,
,,112,10508,322,,1778398302.5456648,4473.317802376,,,0.269262433052063,0.3007858395576477,0.269262433052063,1.0,0.0,,,,
1.0,0.0,113,10549,323,0.2711057662963867,1778398319.4861956,4490.258395572,0.2711057662963867,0.3210347890853882,,,,,,,,,
1.0,0.0,113,10599,324,0.24843299388885498,1778398340.4672132,4511.239401789,0.24843299388885498,0.28371262550354004,,,,,,,,,
,,113,10601,325,,1778398342.3261173,4513.098277139,,,0.27522334456443787,0.30154702067375183,0.27522334456443787,1.0,0.0,,,,
1.0,0.0,114,10649,326,0.2490290254354477,1778398362.3674803,4533.139543286,0.2490290254354477,0.2838873267173767,,,,,,,,,
,,114,10694,327,,1778398382.0550096,4552.82713223,,,0.2623204290866852,0.29133498668670654,0.2623204290866852,1.0,0.0,,,,
1.0,0.0,115,10699,328,0.286024808883667,1778398384.1163304,4554.888273193,0.286024808883667,0.30960655212402344,,,,,,,,,
1.0,0.0,115,10749,329,0.23871785402297974,1778398405.005904,4575.777928352,0.23871785402297974,0.2533702254295349,,,,,,,,,
,,115,10787,330,,1778398421.7976837,4592.569886191,,,0.26016899943351746,0.2879798412322998,0.26016899943351746,1.0,0.0,,,,
1.0,0.0,116,10799,331,0.2659502625465393,1778398426.8616807,4597.633795011,0.2659502625465393,0.2979380786418915,,,,,,,,,
1.0,0.0,116,10849,332,0.27308911085128784,1778398447.6043305,4618.376422368,0.27308911085128784,0.2893298864364624,,,,,,,,,
,,116,10880,333,,1778398461.4483485,4632.220522676,,,0.2633014917373657,0.29514455795288086,0.2633014917373657,1.0,0.0,,,,
1.0,0.0,117,10899,334,0.25762879848480225,1778398469.3716426,4640.143629257,0.25762879848480225,0.3063676357269287,,,,,,,,,
1.0,0.0,117,10949,335,0.23998361825942993,1778398490.1900575,4660.962034507,0.23998361825942993,0.27493467926979065,,,,,,,,,
,,117,10973,336,,1778398501.212806,4671.984797847,,,0.2631088197231293,0.2966429889202118,0.2631088197231293,1.0,0.0,,,,
1.0,0.0,118,10999,337,0.24844372272491455,1778398512.2002652,4682.972211949,0.24844372272491455,0.2840045988559723,,,,,,,,,
1.0,0.0,118,11049,338,0.2508279085159302,1778398532.9725823,4703.744544018,0.2508279085159302,0.29774177074432373,,,,,,,,,
,,118,11066,339,,1778398541.0916624,4711.863658354,,,0.26423484086990356,0.2958250939846039,0.26423484086990356,1.0,0.0,,,,
1.0,0.0,119,11099,340,0.2758476734161377,1778398554.8887157,4725.660660071,0.2758476734161377,0.30707523226737976,,,,,,,,,
1.0,0.0,119,11149,341,0.2468627393245697,1778398575.7700298,4746.541971404,0.2468627393245697,0.2873976230621338,,,,,,,,,
,,119,11159,342,,1778398580.994245,4751.766245233,,,0.2654528021812439,0.2931356132030487,0.2654528021812439,1.0,0.0,,,,
1.0,0.0,120,11199,343,0.2692466974258423,1778398597.5079913,4768.279987862,0.2692466974258423,0.2908746004104614,,,,,,,,,
1.0,0.0,120,11249,344,0.2755334973335266,1778398618.3055925,4789.077591667,0.2755334973335266,0.3044593930244446,,,,,,,,,
,,120,11252,345,,1778398620.5479252,4791.319981475,,,0.2584640681743622,0.291691392660141,0.2584640681743622,1.0,0.0,,,,
1.0,0.0,121,11299,346,0.27858901023864746,1778398640.059654,4810.83191112,0.27858901023864746,0.2932840585708618,,,,,,,,,
,,121,11345,347,,1778398660.5965173,4831.368728534,,,0.25738954544067383,0.2820136249065399,0.25738954544067383,1.0,0.0,,,,
1.0,0.0,122,11349,348,0.24043069779872894,1778398662.316907,4833.088879539,0.24043069779872894,0.28058457374572754,,,,,,,,,
1.0,0.0,122,11399,349,0.27359068393707275,1778398683.3947556,4854.166734486,0.27359068393707275,0.29173755645751953,,,,,,,,,
,,122,11438,350,,1778398700.618707,4871.390790997,,,0.2528417706489563,0.28208649158477783,0.2528417706489563,1.0,0.0,,,,
1.0,0.0,123,11449,351,0.27196237444877625,1778398705.2468295,4876.018839632,0.27196237444877625,0.30439573526382446,,,,,,,,,
1.0,0.0,123,11499,352,0.2481992393732071,1778398725.831005,4896.603221977,0.2481992393732071,0.2744075059890747,,,,,,,,,
,,123,11531,353,,1778398740.1659331,4910.938211689,,,0.2550561726093292,0.28504034876823425,0.2550561726093292,1.0,0.0,,,,
1.0,0.0,124,11549,354,0.244404599070549,1778398747.6572888,4918.429462645,0.244404599070549,0.2611108720302582,,,,,,,,,
1.0,0.0,124,11599,355,0.2540470361709595,1778398768.36646,4939.138725948,0.2540470361709595,0.28867238759994507,,,,,,,,,
,,124,11624,356,,1778398779.785902,4950.558072139,,,0.25210830569267273,0.2734326124191284,0.25210830569267273,1.0,0.0,,,,
1.0,0.0,125,11649,357,0.232229083776474,1778398790.153559,4960.925551706,0.232229083776474,0.22911006212234497,,,,,,,,,
1.0,0.0,125,11699,358,0.2560555934906006,1778398810.6680698,4981.440080924,0.2560555934906006,0.28825563192367554,,,,,,,,,
,,125,11717,359,,1778398819.2764826,4990.048605402,,,0.2306361049413681,0.2567862570285797,0.2306361049413681,1.0,0.0,,,,
1.0,0.0,126,11749,360,0.2512294352054596,1778398832.4309347,5003.203007039,0.2512294352054596,0.2698688507080078,,,,,,,,,
1.0,0.0,126,11799,361,0.27905380725860596,1778398852.8016098,5023.573628814,0.27905380725860596,0.3144904375076294,,,,,,,,,
,,126,11810,362,,1778398858.3601468,5029.132311646,,,0.26356232166290283,0.29561498761177063,0.26356232166290283,1.0,0.0,,,,
1.0,0.0,127,11849,363,0.25714993476867676,1778398874.5002565,5045.272475259,0.25714993476867676,0.292890727519989,,,,,,,,,
1.0,0.0,127,11899,364,0.24081438779830933,1778398895.356265,5066.128447566,0.24081438779830933,0.2848454415798187,,,,,,,,,
,,127,11903,365,,1778398897.992453,5068.764583971,,,0.25867635011672974,0.2930331826210022,0.25867635011672974,1.0,0.0,,,,
1.0,0.0,128,11949,366,0.228019118309021,1778398917.0704875,5087.842600512,0.228019118309021,0.26978543400764465,,,,,,,,,
,,128,11996,367,,1778398937.7199652,5108.492234965,,,0.25848376750946045,0.29221847653388977,0.25848376750946045,1.0,0.0,,,,
1.0,0.0,129,11999,368,0.2674943804740906,1778398938.955241,5109.727325415,0.2674943804740906,0.31347906589508057,,,,,,,,,
1.0,0.0,129,12049,369,0.25893503427505493,1778398959.8778505,5130.6500388,0.25893503427505493,0.29555192589759827,,,,,,,,,
,,129,12089,370,,1778398977.6562672,5148.428578106,,,0.26304149627685547,0.2980683743953705,0.26304149627685547,1.0,0.0,,,,
1.0,0.0,130,12099,371,0.26791176199913025,1778398981.899872,5152.672137249,0.26791176199913025,0.3080270290374756,,,,,,,,,
1.0,0.0,130,12149,372,0.24261704087257385,1778399002.6772954,5173.449401652,0.24261704087257385,0.2586841583251953,,,,,,,,,
,,130,12182,373,,1778399017.412551,5188.184717032,,,0.2534366250038147,0.28455838561058044,0.2534366250038147,1.0,0.0,,,,
1.0,0.0,131,12199,374,0.2503345310688019,1778399024.5337288,5195.305841813,0.2503345310688019,0.26525163650512695,,,,,,,,,
1.0,0.0,131,12249,375,0.2929214835166931,1778399045.444515,5216.216620143,0.2929214835166931,0.32259172201156616,,,,,,,,,
,,131,12275,376,,1778399057.3432963,5228.115400621,,,0.25046396255493164,0.2823646068572998,0.25046396255493164,1.0,0.0,,,,
1.0,0.0,132,12299,377,0.2709813714027405,1778399067.4396372,5238.211760347,0.2709813714027405,0.2858748435974121,,,,,,,,,
1.0,0.0,132,12349,378,0.2505500018596649,1778399088.28729,5259.059418785,0.2505500018596649,0.2887079417705536,,,,,,,,,
,,132,12368,379,,1778399097.227928,5267.99996297,,,0.25104624032974243,0.28260451555252075,0.25104624032974243,1.0,0.0,,,,
1.0,0.0,133,12399,380,0.26940101385116577,1778399110.0878994,5280.859843234,0.26940101385116577,0.29750677943229675,,,,,,,,,
1.0,0.0,133,12449,381,0.2683657705783844,1778399131.03566,5301.807813286,0.2683657705783844,0.3013008236885071,,,,,,,,,
,,133,12461,382,,1778399137.0812068,5307.853306599,,,0.24781465530395508,0.2844802737236023,0.24781465530395508,1.0,0.0,,,,
1.0,0.0,134,12499,383,0.2532311677932739,1778399152.8863347,5323.658257144,0.2532311677932739,0.2697572410106659,,,,,,,,,
1.0,0.0,134,12549,384,0.2535190284252167,1778399173.7958558,5344.567811626,0.2535190284252167,0.27405494451522827,,,,,,,,,
,,134,12554,385,,1778399176.8564677,5347.628470951,,,0.24864481389522552,0.28189221024513245,0.24864481389522552,1.0,0.0,,,,
1.0,0.0,135,12599,386,0.21375782787799835,1778399195.6182709,5366.390201216,0.21375782787799835,0.2714560925960541,,,,,,,,,
,,135,12647,387,,1778399216.7476802,5387.51979449,,,0.237155482172966,0.269601434469223,0.237155482172966,1.0,0.0,,,,
1.0,0.0,136,12649,388,0.2269197255373001,1778399217.5843306,5388.35631419,0.2269197255373001,0.2777252197265625,,,,,,,,,
1.0,0.0,136,12699,389,0.2269471287727356,1778399238.2689586,5409.041202698,0.2269471287727356,0.25856655836105347,,,,,,,,,
,,136,12740,390,,1778399256.4106731,5427.182802504,,,0.2393016666173935,0.27143561840057373,0.2393016666173935,1.0,0.0,,,,
1.0,0.0,137,12749,391,0.21135230362415314,1778399260.2376835,5431.009654605,0.21135230362415314,0.26025110483169556,,,,,,,,,
1.0,0.0,137,12799,392,0.23858970403671265,1778399281.0885222,5451.860592937,0.23858970403671265,0.26740118861198425,,,,,,,,,
,,137,12833,393,,1778399296.2439163,5467.016122776,,,0.23240214586257935,0.26787665486335754,0.23240214586257935,1.0,0.0,,,,
1.0,0.0,138,12849,394,0.24561968445777893,1778399302.8889263,5473.661049196,0.24561968445777893,0.2841625213623047,,,,,,,,,
1.0,0.0,138,12899,395,0.24495062232017517,1778399323.6055377,5494.377711055,0.24495062232017517,0.2742779850959778,,,,,,,,,
,,138,12926,396,,1778399335.8172226,5506.589306569,,,0.2489691525697708,0.28308582305908203,0.2489691525697708,1.0,0.0,,,,
1.0,0.0,139,12949,397,0.21985647082328796,1778399345.492466,5516.264500275,0.21985647082328796,0.27231520414352417,,,,,,,,,
1.0,0.0,139,12999,398,0.2576928734779358,1778399366.3698337,5537.142069723,0.2576928734779358,0.2951006293296814,,,,,,,,,
,,139,13019,399,,1778399375.8331535,5546.605392129,,,0.24196040630340576,0.2779303789138794,0.24196040630340576,1.0,0.0,,,,
1.0,0.0,140,13049,400,0.246069997549057,1778399388.066102,5558.838218409,0.246069997549057,0.2992279529571533,,,,,,,,,
1.0,0.0,140,13099,401,0.26212191581726074,1778399408.597259,5579.369267937,0.26212191581726074,0.28178346157073975,,,,,,,,,
,,140,13112,402,,1778399415.0866117,5585.858865883,,,0.2447771281003952,0.28409725427627563,0.2447771281003952,1.0,0.0,,,,
1.0,0.0,141,13149,403,0.2267903983592987,1778399430.580197,5601.352366291,0.2267903983592987,0.2690194249153137,,,,,,,,,
1.0,0.0,141,13199,404,0.22170579433441162,1778399451.2725508,5622.044555182,0.22170579433441162,0.26108309626579285,,,,,,,,,
,,141,13205,405,,1778399454.8637164,5625.635744653,,,0.24424514174461365,0.2793159782886505,0.24424514174461365,1.0,0.0,,,,
1.0,0.0,142,13249,406,0.23089446127414703,1778399473.106843,5643.879007782,0.23089446127414703,0.26605987548828125,,,,,,,,,
,,142,13298,407,,1778399494.414746,5665.186966485,,,0.24401383101940155,0.2816205322742462,0.24401383101940155,1.0,0.0,,,,
1.0,0.0,143,13299,408,0.2537961006164551,1778399494.8386607,5665.610635981,0.2537961006164551,0.29349038004875183,,,,,,,,,
1.0,0.0,143,13349,409,0.20912522077560425,1778399515.648539,5686.420590167,0.20912522077560425,0.24457623064517975,,,,,,,,,
,,143,13391,410,,1778399534.1019292,5704.874019806,,,0.23623517155647278,0.276521772146225,0.23623517155647278,1.0,0.0,,,,
1.0,0.0,144,13399,411,0.2410663217306137,1778399537.5239854,5708.295950362,0.2410663217306137,0.2819240391254425,,,,,,,,,
1.0,0.0,144,13449,412,0.2320869415998459,1778399558.1946983,5728.966770995,0.2320869415998459,0.27489736676216125,,,,,,,,,
,,144,13484,413,,1778399573.6765873,5744.448767275,,,0.23163489997386932,0.2663402557373047,0.23163489997386932,1.0,0.0,,,,
1.0,0.0,145,13499,414,0.21779663860797882,1778399579.9329286,5750.704985362,0.21779663860797882,0.2542767822742462,,,,,,,,,
