tloss_s_step,w_accuracy_step,epoch,trainer/global_step,_runtime,_step,tloss_a_step,tloss_step,w_stability_step,_timestamp,w_accuracy_epoch,w_stability_epoch,tloss_a_epoch,tloss_s_epoch,tloss_epoch,sMAPE,RMSSC,sMAPC,RMSSE
0.391166627407074,1.0,72,6749,2744.534221944,206,0.4087904989719391,0.4087904989719391,0.0,1778425799.6953812,,,,,,,,,
,,72,6788,2761.24959584,207,,,,1778425816.4106705,1.0,0.0,0.4508060812950134,0.4184584617614746,0.4508060812950134,,,,
0.43935585021972656,1.0,73,6799,2765.541463357,208,0.49725592136383057,0.49725592136383057,0.0,1778425820.7025876,,,,,,,,,
0.4000954031944275,1.0,73,6849,2784.762669637,209,0.42594635486602783,0.42594635486602783,0.0,1778425839.9237645,,,,,,,,,
,,73,6881,2798.905137269,210,,,,1778425854.0661266,1.0,0.0,0.4535817801952362,0.4214794635772705,0.4535817801952362,,,,
0.41841793060302734,1.0,74,6899,2806.064873212,211,0.44252410531044006,0.44252410531044006,0.0,1778425861.2258756,,,,,,,,,
0.4029518961906433,1.0,74,6949,2825.383658239,212,0.4383992850780487,0.4383992850780487,0.0,1778425880.5447767,,,,,,,,,
,,74,6974,2836.725667992,213,,,,1778425891.8867073,1.0,0.0,0.4430457055568695,0.41766881942749023,0.4430457055568695,,,,
0.42952463030815125,1.0,75,6999,2846.390133891,214,0.49237215518951416,0.49237215518951416,0.0,1778425901.5511696,,,,,,,,,
0.40100860595703125,1.0,75,7049,2865.974227982,215,0.4255789816379547,0.4255789816379547,0.0,1778425921.1353695,,,,,,,,,
,,75,7067,2874.552290885,216,,,,1778425929.7132668,1.0,0.0,0.44078296422958374,0.4125140905380249,0.44078296422958374,,,,
0.4386669993400574,1.0,76,7099,2886.949025396,217,0.45228302478790283,0.45228302478790283,0.0,1778425942.1100423,,,,,,,,,
0.443825364112854,1.0,76,7149,2906.343774905,218,0.4653819501399994,0.4653819501399994,0.0,1778425961.5047972,,,,,,,,,
,,76,7160,2912.290713315,219,,,,1778425967.4516556,1.0,0.0,0.4381566345691681,0.41429945826530457,0.4381566345691681,,,,
0.3986906409263611,1.0,77,7199,2927.242153389,220,0.42604631185531616,0.42604631185531616,0.0,1778425982.4031281,,,,,,,,,
0.4127926826477051,1.0,77,7249,2946.677200615,221,0.45098432898521423,0.45098432898521423,0.0,1778426001.8382373,,,,,,,,,
,,77,7253,2949.835655649,222,,,,1778426004.996633,1.0,0.0,0.4341399371623993,0.4085729420185089,0.4341399371623993,,,,
0.40798383951187134,1.0,78,7299,2967.87284454,223,0.41800373792648315,0.41800373792648315,0.0,1778426023.0337973,,,,,,,,,
,,78,7346,2988.099372787,224,,,,1778426043.2603095,1.0,0.0,0.41960811614990234,0.40030747652053833,0.41960811614990234,,,,
0.3946065902709961,1.0,79,7349,2989.261586465,225,0.43088841438293457,0.43088841438293457,0.0,1778426044.4226716,,,,,,,,,
0.40770238637924194,1.0,79,7399,3008.934310612,226,0.4144817590713501,0.4144817590713501,0.0,1778426064.0953813,,,,,,,,,
,,79,7439,3026.021238678,227,,,,1778426081.1823118,1.0,0.0,0.42671486735343933,0.4101059138774872,0.42671486735343933,,,,
0.4043910503387451,1.0,80,7449,3029.793372391,228,0.4129174053668976,0.4129174053668976,0.0,1778426084.9545064,,,,,,,,,
0.45174092054367065,1.0,80,7499,3049.199506856,229,0.4527066946029663,0.4527066946029663,0.0,1778426104.3606439,,,,,,,,,
,,80,7532,3063.569543168,230,,,,1778426118.7306337,1.0,0.0,0.4264284670352936,0.4100218713283539,0.4264284670352936,,,,
0.3925008177757263,1.0,81,7549,3070.132032517,231,0.41584014892578125,0.41584014892578125,0.0,1778426125.293145,,,,,,,,,
0.38362592458724976,1.0,81,7599,3089.541055097,232,0.40001335740089417,0.40001335740089417,0.0,1778426144.7020864,,,,,,,,,
,,81,7625,3101.104773713,233,,,,1778426156.2657225,1.0,0.0,0.4261928200721741,0.41472211480140686,0.4261928200721741,,,,
0.400720477104187,1.0,82,7649,3110.50868951,234,0.42076724767684937,0.42076724767684937,0.0,1778426165.669684,,,,,,,,,
0.416760116815567,1.0,82,7699,3129.918947008,235,0.43693387508392334,0.43693387508392334,0.0,1778426185.0798032,,,,,,,,,
,,82,7718,3139.096047787,236,,,,1778426194.2570763,1.0,0.0,0.42150354385375977,0.40703684091567993,0.42150354385375977,,,,
0.4152720272541046,1.0,83,7749,3151.159804952,237,0.4544908106327057,0.4544908106327057,0.0,1778426206.320804,,,,,,,,,
0.41336867213249207,1.0,83,7799,3170.690426589,238,0.42848294973373413,0.42848294973373413,0.0,1778426225.8515859,,,,,,,,,
,,83,7811,3176.856716588,239,,,,1778426232.017765,1.0,0.0,0.4220910966396332,0.40597662329673767,0.4220910966396332,,,,
0.4248003363609314,1.0,84,7849,3191.674440432,240,0.4737549424171448,0.4737549424171448,0.0,1778426246.8355753,,,,,,,,,
0.42189621925354004,1.0,84,7899,3210.998435616,241,0.4478839635848999,0.4478839635848999,0.0,1778426266.1596153,,,,,,,,,
,,84,7904,3214.709125585,242,,,,1778426269.8702462,1.0,0.0,0.4249638319015503,0.4139055907726288,0.4249638319015503,,,,
0.37594860792160034,1.0,85,7949,3232.21572483,243,0.38926225900650024,0.38926225900650024,0.0,1778426287.3767998,,,,,,,,,
,,85,7997,3252.412213221,244,,,,1778426307.5730364,1.0,0.0,0.4081004858016968,0.39695510268211365,0.4081004858016968,,,,
0.391072541475296,1.0,86,7999,3253.189308518,245,0.3997805714607239,0.3997805714607239,0.0,1778426308.3502789,,,,,,,,,
0.4060983955860138,1.0,86,8049,3272.686309948,246,0.4451349377632141,0.4451349377632141,0.0,1778426327.8474488,,,,,,,,,
,,86,8090,3290.246178613,247,,,,1778426345.40708,1.0,0.0,0.4001579284667969,0.39396756887435913,0.4001579284667969,,,,
0.37880438566207886,1.0,87,8099,3293.660058799,248,0.3905964493751526,0.3905964493751526,0.0,1778426348.8211548,,,,,,,,,
0.38378891348838806,1.0,87,8149,3313.11000986,249,0.38350802659988403,0.38350802659988403,0.0,1778426368.2710457,,,,,,,,,
,,87,8183,3327.905886751,250,,,,1778426383.0669808,1.0,0.0,0.3930814266204834,0.39018476009368896,0.3930814266204834,,,,
0.41280996799468994,1.0,88,8199,3334.102793319,251,0.4243389070034027,0.4243389070034027,0.0,1778426389.2639015,,,,,,,,,
0.3957419991493225,1.0,88,8249,3353.545589308,252,0.40366247296333313,0.40366247296333313,0.0,1778426408.7066307,,,,,,,,,
,,88,8276,3365.694073282,253,,,,1778426420.85499,1.0,0.0,0.4022723436355591,0.3989185690879822,0.4022723436355591,,,,
0.38547220826148987,1.0,89,8299,3374.513460958,254,0.39309555292129517,0.39309555292129517,0.0,1778426429.674511,,,,,,,,,
0.4203890562057495,1.0,89,8349,3393.916834089,255,0.42200779914855957,0.42200779914855957,0.0,1778426449.0780067,,,,,,,,,
,,89,8369,3403.474161671,256,,,,1778426458.6352224,1.0,0.0,0.3931094706058502,0.3917732238769531,0.3931094706058502,,,,
0.3850363492965698,1.0,90,8399,3415.200932657,257,0.38791579008102417,0.38791579008102417,0.0,1778426470.3620365,,,,,,,,,
0.3599760830402374,1.0,90,8449,3434.59278368,258,0.35170167684555054,0.35170167684555054,0.0,1778426489.753742,,,,,,,,,
,,90,8462,3441.321441852,259,,,,1778426496.4824364,1.0,0.0,0.38884255290031433,0.388281911611557,0.38884255290031433,,,,
0.3705928921699524,1.0,91,8499,3455.629457458,260,0.35492265224456787,0.35492265224456787,0.0,1778426510.7906454,,,,,,,,,
0.39481812715530396,1.0,91,8549,3475.099051462,261,0.3516211211681366,0.3516211211681366,0.0,1778426530.2602468,,,,,,,,,
,,91,8555,3478.99621233,262,,,,1778426534.157324,1.0,0.0,0.37439629435539246,0.37484994530677795,0.37439629435539246,,,,
0.38981354236602783,1.0,92,8599,3496.151705449,263,0.3964603543281555,0.3964603543281555,0.0,1778426551.3127398,,,,,,,,,
,,92,8648,3516.649650116,264,,,,1778426571.8106446,1.0,0.0,0.3880782723426819,0.38946837186813354,0.3880782723426819,,,,
0.38512542843818665,1.0,93,8649,3517.046294347,265,0.4053109288215637,0.4053109288215637,0.0,1778426572.2074344,,,,,,,,,
0.3773009777069092,1.0,93,8699,3536.493048537,266,0.37713852524757385,0.37713852524757385,0.0,1778426591.6542535,,,,,,,,,
,,93,8741,3554.590203758,267,,,,1778426609.7512937,1.0,0.0,0.3868299126625061,0.3895571231842041,0.3868299126625061,,,,
0.3752242624759674,1.0,94,8749,3557.81603487,268,0.3712664842605591,0.3712664842605591,0.0,1778426612.9771717,,,,,,,,,
0.37307238578796387,1.0,94,8799,3577.106902719,269,0.36497920751571655,0.36497920751571655,0.0,1778426632.2679663,,,,,,,,,
,,94,8834,3592.437350056,270,,,,1778426647.598361,1.0,0.0,0.37929314374923706,0.38506248593330383,0.37929314374923706,,,,
0.36067652702331543,1.0,95,8849,3598.297138894,271,0.35418128967285156,0.35418128967285156,0.0,1778426653.4582124,,,,,,,,,
0.3896542191505432,1.0,95,8899,3617.660191458,272,0.37800145149230957,0.37800145149230957,0.0,1778426672.8211725,,,,,,,,,
,,95,8927,3630.248881924,273,,,,1778426685.4098678,1.0,0.0,0.3797488808631897,0.38475093245506287,0.3797488808631897,,,,
0.3866724967956543,1.0,96,8949,3638.92529912,274,0.4076898694038391,0.4076898694038391,0.0,1778426694.0863671,,,,,,,,,
0.3977351486682892,1.0,96,8999,3658.380509999,275,0.4045305848121643,0.4045305848121643,0.0,1778426713.541615,,,,,,,,,
,,96,9020,3668.304841584,276,,,,1778426723.4658506,1.0,0.0,0.37828338146209717,0.3823642432689667,0.37828338146209717,,,,
0.41937974095344543,1.0,97,9049,3679.573548667,277,0.4219827651977539,0.4219827651977539,0.0,1778426734.734637,,,,,,,,,
0.3841184973716736,1.0,97,9099,3698.87968747,278,0.369285523891449,0.369285523891449,0.0,1778426754.0408006,,,,,,,,,
,,97,9113,3705.978428854,279,,,,1778426761.1394472,1.0,0.0,0.3798843324184418,0.3818139135837555,0.3798843324184418,,,,
0.36484676599502563,1.0,98,9149,3719.987295404,280,0.3408815860748291,0.3408815860748291,0.0,1778426775.1484315,,,,,,,,,
0.37306517362594604,1.0,98,9199,3739.320660602,281,0.35520458221435547,0.35520458221435547,0.0,1778426794.481631,,,,,,,,,
,,98,9206,3743.80413958,282,,,,1778426798.9651294,1.0,0.0,0.3626995384693146,0.37297382950782776,0.3626995384693146,,,,
0.3622889518737793,1.0,99,9249,3760.652818102,283,0.396768182516098,0.396768182516098,0.0,1778426815.8138316,,,,,,,,,
0.38351213932037354,1.0,99,9299,3780.248036303,284,0.37681975960731506,0.37681975960731506,0.0,1778426835.40899,,,,,,,,,
,,99,9299,3781.914192278,285,,,,1778426837.0751562,1.0,0.0,0.36883315443992615,0.37418830394744873,0.36883315443992615,,,,
0.3948301374912262,1.0,100,9349,3801.418442722,286,0.38481342792510986,0.38481342792510986,0.0,1778426856.5794823,,,,,,,,,
,,100,9392,3819.805518131,287,,,,1778426874.9666035,1.0,0.0,0.3684309720993042,0.37743496894836426,0.3684309720993042,,,,
0.36451905965805054,1.0,101,9399,3822.441669497,288,0.339263916015625,0.339263916015625,0.0,1778426877.6027596,,,,,,,,,
0.3521319031715393,1.0,101,9449,3841.685337473,289,0.34535977244377136,0.34535977244377136,0.0,1778426896.846296,,,,,,,,,
,,101,9485,3857.070337808,290,,,,1778426912.2314105,1.0,0.0,0.3583274483680725,0.3682861328125,0.3583274483680725,,,,
0.4111652374267578,1.0,102,9499,3862.463664024,291,0.4100740849971771,0.4100740849971771,0.0,1778426917.6246552,,,,,,,,,
0.4207215905189514,1.0,102,9549,3881.725435322,292,0.41956114768981934,0.41956114768981934,0.0,1778426936.8865783,,,,,,,,,
,,102,9578,3894.520514225,293,,,,1778426949.6816013,1.0,0.0,0.3686375021934509,0.37981951236724854,0.3686375021934509,,,,
0.3818700611591339,1.0,103,9599,3902.559219388,294,0.40402311086654663,0.40402311086654663,0.0,1778426957.7203329,,,,,,,,,
0.37681788206100464,1.0,103,9649,3922.012718036,295,0.35967379808425903,0.35967379808425903,0.0,1778426977.173675,,,,,,,,,
,,103,9671,3932.189391615,296,,,,1778426987.3505447,1.0,0.0,0.36455222964286804,0.3755069971084595,0.36455222964286804,,,,
0.36849063634872437,1.0,104,9699,3943.201523595,297,0.32763320207595825,0.32763320207595825,0.0,1778426998.362705,,,,,,,,,
0.3807929456233978,1.0,104,9749,3963.032982934,298,0.3508850336074829,0.3508850336074829,0.0,1778427018.1941082,,,,,,,,,
,,104,9764,3970.533189552,299,,,,1778427025.6943142,1.0,0.0,0.3593505024909973,0.3720357418060303,0.3593505024909973,,,,
0.37651610374450684,1.0,105,9799,3984.151883149,300,0.38195163011550903,0.38195163011550903,0.0,1778427039.3129845,,,,,,,,,
0.3451994061470032,1.0,105,9849,4003.791945868,301,0.3193191885948181,0.3193191885948181,0.0,1778427058.9529965,,,,,,,,,
,,105,9857,4008.479830136,302,,,,1778427063.640796,1.0,0.0,0.35871344804763794,0.37020647525787354,0.35871344804763794,,,,
0.3456377387046814,1.0,106,9899,4024.861242456,303,0.33661165833473206,0.33661165833473206,0.0,1778427080.0223265,,,,,,,,,
0.3923155665397644,1.0,106,9949,4044.364219168,304,0.3694608509540558,0.3694608509540558,0.0,1778427099.5252867,,,,,,,,,
,,106,9950,4046.40469668,305,,,,1778427101.565708,1.0,0.0,0.3638630509376526,0.37534934282302856,0.3638630509376526,,,,
0.36726272106170654,1.0,107,9999,4065.424617547,306,0.3618229925632477,0.3618229925632477,0.0,1778427120.5856507,,,,,,,,,
,,107,10043,4084.250180936,307,,,,1778427139.4112666,1.0,0.0,0.3664872348308563,0.37967202067375183,0.3664872348308563,,,,
0.37426573038101196,1.0,108,10049,4086.681814156,308,0.3593602180480957,0.3593602180480957,0.0,1778427141.8428743,,,,,,,,,
0.3653537631034851,1.0,108,10099,4106.117963284,309,0.35515153408050537,0.35515153408050537,0.0,1778427161.2791443,,,,,,,,,
,,108,10136,4122.446235577,310,,,,1778427177.607178,1.0,0.0,0.3578154146671295,0.37313878536224365,0.3578154146671295,,,,
0.3317602276802063,1.0,109,10149,4127.632382814,311,0.29412153363227844,0.29412153363227844,0.0,1778427182.7934182,,,,,,,,,
0.357181191444397,1.0,109,10199,4146.856185141,312,0.33494192361831665,0.33494192361831665,0.0,1778427202.0172691,,,,,,,,,
,,109,10229,4160.246985747,313,,,,1778427215.4080284,1.0,0.0,0.3424375653266907,0.36116939783096313,0.3424375653266907,,,,
0.3622233271598816,1.0,110,10249,4167.944804364,314,0.33895283937454224,0.33895283937454224,0.0,1778427223.1058164,,,,,,,,,
0.3814680278301239,1.0,110,10299,4187.404071592,315,0.3663700222969055,0.3663700222969055,0.0,1778427242.5651414,,,,,,,,,
,,110,10322,4197.798087205,316,,,,1778427252.9590745,1.0,0.0,0.3529781699180603,0.3699498474597931,0.3529781699180603,,,,
0.3855145573616028,1.0,111,10349,4208.274528424,317,0.35715872049331665,0.35715872049331665,0.0,1778427263.4354584,,,,,,,,,
0.38047072291374207,1.0,111,10399,4227.553792069,318,0.35357415676116943,0.35357415676116943,0.0,1778427282.7148256,,,,,,,,,
,,111,10415,4235.380205332,319,,,,1778427290.5412095,1.0,0.0,0.3430047333240509,0.36324191093444824,0.3430047333240509,,,,
0.37803035974502563,1.0,112,10449,4248.60097802,320,0.37092071771621704,0.37092071771621704,0.0,1778427303.7620485,,,,,,,,,
0.3499756157398224,1.0,112,10499,4267.712386136,321,0.33739835023880005,0.33739835023880005,0.0,1778427322.8734672,,,,,,,,,
,,112,10508,4272.880729243,322,,,,1778427328.0417707,1.0,0.0,0.3370830714702606,0.3523394763469696,0.3370830714702606,,,,
0.35541462898254395,1.0,113,10549,4288.776914988,323,0.3375157117843628,0.3375157117843628,0.0,1778427343.9379084,,,,,,,,,
0.3223364055156708,1.0,113,10599,4308.061485373,324,0.33209386467933655,0.33209386467933655,0.0,1778427363.2225127,,,,,,,,,
,,113,10601,4310.42021707,325,,,,1778427365.5812683,1.0,0.0,0.33966875076293945,0.35423123836517334,0.33966875076293945,,,,
0.344501256942749,1.0,114,10649,4329.081160835,326,0.3159542381763458,0.3159542381763458,0.0,1778427384.2420354,,,,,,,,,
,,114,10694,4348.064790783,327,,,,1778427403.2258446,1.0,0.0,0.33164745569229126,0.3532514274120331,0.33164745569229126,,,,
0.36121252179145813,1.0,115,10699,4350.010955412,328,0.3146737217903137,0.3146737217903137,0.0,1778427405.1719513,,,,,,,,,
0.37254348397254944,1.0,115,10749,4369.339433856,329,0.3405001759529114,0.3405001759529114,0.0,1778427424.5003803,,,,,,,,,
,,115,10787,4385.67396651,330,,,,1778427440.8348825,1.0,0.0,0.3372083008289337,0.356792688369751,0.3372083008289337,,,,
0.32907921075820923,1.0,116,10799,4390.399914144,331,0.30894818902015686,0.30894818902015686,0.0,1778427445.5608923,,,,,,,,,
0.356325626373291,1.0,116,10849,4409.781516394,332,0.34637701511383057,0.34637701511383057,0.0,1778427464.9425778,,,,,,,,,
,,116,10880,4423.621674599,333,,,,1778427478.7826412,1.0,0.0,0.33041030168533325,0.35217201709747314,0.33041030168533325,,,,
0.3726714849472046,1.0,117,10899,4430.996347871,334,0.34408503770828247,0.34408503770828247,0.0,1778427486.1573796,,,,,,,,,
0.33866238594055176,1.0,117,10949,4451.125676806,335,0.3088563084602356,0.3088563084602356,0.0,1778427506.2865186,,,,,,,,,
,,117,10973,4462.067716908,336,,,,1778427517.2288108,1.0,0.0,0.3220478892326355,0.34216946363449097,0.3220478892326355,,,,
0.3800635039806366,1.0,118,10999,4472.147330581,337,0.3576294481754303,0.3576294481754303,0.0,1778427527.3085623,,,,,,,,,
0.3770696520805359,1.0,118,11049,4491.541000663,338,0.35931161046028137,0.35931161046028137,0.0,1778427546.7022002,,,,,,,,,
,,118,11066,4499.742063991,339,,,,1778427554.9031072,1.0,0.0,0.3343963921070099,0.35712316632270813,0.3343963921070099,,,,
0.3556124269962311,1.0,119,11099,4512.449216184,340,0.3323345482349396,0.3323345482349396,0.0,1778427567.6102839,,,,,,,,,
0.35641831159591675,1.0,119,11149,4531.797931284,341,0.3267132639884949,0.3267132639884949,0.0,1778427586.9591293,,,,,,,,,
,,119,11159,4537.362980092,342,,,,1778427592.5240703,1.0,0.0,0.351439893245697,0.3723005950450897,0.351439893245697,,,,
0.33038103580474854,1.0,120,11199,4552.69526007,343,0.3215312659740448,0.3215312659740448,0.0,1778427607.85649,,,,,,,,,
0.354778915643692,1.0,120,11249,4572.07685208,344,0.3518331050872803,0.3518331050872803,0.0,1778427627.238006,,,,,,,,,
,,120,11252,4574.865771652,345,,,,1778427630.0268734,1.0,0.0,0.3267498314380646,0.35076165199279785,0.3267498314380646,,,,
0.3406469225883484,1.0,121,11299,4592.965253746,346,0.31833338737487793,0.31833338737487793,0.0,1778427648.1264594,,,,,,,,,
,,121,11345,4612.368546414,347,,,,1778427667.5296946,1.0,0.0,0.32243019342422485,0.3462388515472412,0.32243019342422485,,,,
0.3443964123725891,1.0,122,11349,4614.045211264,348,0.3125773072242737,0.3125773072242737,0.0,1778427669.206294,,,,,,,,,
0.34519344568252563,1.0,122,11399,4633.349896792,349,0.3229171335697174,0.3229171335697174,0.0,1778427688.5109005,,,,,,,,,
,,122,11438,4650.141075897,350,,,,1778427705.302205,1.0,0.0,0.31979072093963623,0.34257984161376953,0.31979072093963623,,,,
0.3432125449180603,1.0,123,11449,4654.443438906,351,0.30513882637023926,0.30513882637023926,0.0,1778427709.6046033,,,,,,,,,
0.3398187756538391,1.0,123,11499,4673.694015855,352,0.3252032697200775,0.3252032697200775,0.0,1778427728.8552344,,,,,,,,,
,,123,11531,4687.672038032,353,,,,1778427742.8330543,1.0,0.0,0.31913721561431885,0.3470202684402466,0.31913721561431885,,,,
0.3821718692779541,1.0,124,11549,4694.752859498,354,0.3503204584121704,0.3503204584121704,0.0,1778427749.91405,,,,,,,,,
0.3538030683994293,1.0,124,11599,4714.001688899,355,0.33417147397994995,0.33417147397994995,0.0,1778427769.1627483,,,,,,,,,
,,124,11624,4725.48203321,356,,,,1778427780.6431086,1.0,0.0,0.32209011912345886,0.3480825126171112,0.32209011912345886,,,,
0.3476560413837433,1.0,125,11649,4735.149488885,357,0.3278912901878357,0.3278912901878357,0.0,1778427790.3106081,,,,,,,,,
0.34311413764953613,1.0,125,11699,4754.681602494,358,0.32865026593208313,0.32865026593208313,0.0,1778427809.842712,,,,,,,,,
,,125,11717,4763.378783012,359,,,,1778427818.5397708,1.0,0.0,0.32472288608551025,0.3498183488845825,0.32472288608551025,,,,
0.3364364504814148,1.0,126,11749,4775.98886529,360,0.3417067527770996,0.3417067527770996,0.0,1778427831.1498842,,,,,,,,,
0.3017556667327881,1.0,126,11799,4795.506478302,361,0.2717057764530182,0.2717057764530182,0.0,1778427850.6675167,,,,,,,,,
,,126,11810,4801.494599816,362,,,,1778427856.6556606,1.0,0.0,0.31238603591918945,0.33248233795166016,0.31238603591918945,,,,
0.33631473779678345,1.0,127,11849,4816.46914707,363,0.3025495409965515,0.3025495409965515,0.0,1778427871.6301315,,,,,,,,,
0.35115885734558105,1.0,127,11899,4835.835774982,364,0.2997269034385681,0.2997269034385681,0.0,1778427890.996743,,,,,,,,,
,,127,11903,4839.007714579,365,,,,1778427894.1685672,1.0,0.0,0.31463804841041565,0.34214282035827637,0.31463804841041565,,,,
0.32593655586242676,1.0,128,11949,4856.909176413,366,0.292928546667099,0.292928546667099,0.0,1778427912.0703335,,,,,,,,,
,,128,11996,4876.976824069,367,,,,1778427932.1377983,1.0,0.0,0.3257618844509125,0.3512929677963257,0.3257618844509125,,,,
0.3139486312866211,1.0,129,11999,4878.12987853,368,0.31956228613853455,0.31956228613853455,0.0,1778427933.2910242,,,,,,,,,
0.3490786552429199,1.0,129,12049,4897.716185439,369,0.3328583836555481,0.3328583836555481,0.0,1778427952.877269,,,,,,,,,
,,129,12089,4914.999423787,370,,,,1778427970.1604025,1.0,0.0,0.318803608417511,0.34126409888267517,0.318803608417511,,,,
0.35642725229263306,1.0,130,12099,4918.812156621,371,0.3381023406982422,0.3381023406982422,0.0,1778427973.973332,,,,,,,,,
0.3182360827922821,1.0,130,12149,4938.373915239,372,0.2934423089027405,0.2934423089027405,0.0,1778427993.535035,,,,,,,,,
,,130,12182,4952.738754162,373,,,,1778428007.8996913,1.0,0.0,0.3115096092224121,0.3361402451992035,0.3115096092224121,,,,
0.33957481384277344,1.0,131,12199,4959.343458281,374,0.30520525574684143,0.30520525574684143,0.0,1778428014.5045593,,,,,,,,,
0.33064356446266174,1.0,131,12249,4978.805718734,375,0.30972450971603394,0.30972450971603394,0.0,1778428033.966705,,,,,,,,,
,,131,12275,4990.441413253,376,,,,1778428045.6024876,1.0,0.0,0.31496861577033997,0.3396114706993103,0.31496861577033997,,,,
0.30217432975769043,1.0,132,12299,4999.795124101,377,0.26956021785736084,0.26956021785736084,0.0,1778428054.9562151,,,,,,,,,
0.37936797738075256,1.0,132,12349,5019.077360081,378,0.3455803692340851,0.3455803692340851,0.0,1778428074.2384198,,,,,,,,,
,,132,12368,5028.170735512,379,,,,1778428083.3317437,1.0,0.0,0.31286001205444336,0.33972981572151184,0.31286001205444336,,,,
0.3587741553783417,1.0,133,12399,5040.111009803,380,0.31515297293663025,0.31515297293663025,0.0,1778428095.2721071,,,,,,,,,
0.3194258213043213,1.0,133,12449,5059.471513451,381,0.3208230435848236,0.3208230435848236,0.0,1778428114.6324115,,,,,,,,,
,,133,12461,5065.592367701,382,,,,1778428120.7531424,1.0,0.0,0.3156994879245758,0.34578654170036316,0.3156994879245758,,,,
0.34162330627441406,1.0,134,12499,5080.341312381,383,0.30429619550704956,0.30429619550704956,0.0,1778428135.5022538,,,,,,,,,
0.3276221454143524,1.0,134,12549,5099.538223915,384,0.2989518940448761,0.2989518940448761,0.0,1778428154.6992807,,,,,,,,,
,,134,12554,5103.258720156,385,,,,1778428158.4196615,1.0,0.0,0.311096727848053,0.3372049331665039,0.311096727848053,,,,
0.34623920917510986,1.0,135,12599,5120.86457835,386,0.2955757975578308,0.2955757975578308,0.0,1778428176.0257084,,,,,,,,,
,,135,12647,5141.129681258,387,,,,1778428196.2906325,1.0,0.0,0.3108404576778412,0.34142863750457764,0.3108404576778412,,,,
0.3420379161834717,1.0,136,12649,5141.912435671,388,0.32125890254974365,0.32125890254974365,0.0,1778428197.0735848,,,,,,,,,
0.35459285974502563,1.0,136,12699,5161.424258528,389,0.3254440426826477,0.3254440426826477,0.0,1778428216.5853517,,,,,,,,,
,,136,12740,5179.016290071,390,,,,1778428234.1772459,1.0,0.0,0.3156885802745819,0.34293290972709656,0.3156885802745819,,,,
0.3265470862388611,1.0,137,12749,5182.43792533,391,0.30662500858306885,0.30662500858306885,0.0,1778428237.5990412,,,,,,,,,
0.3498508632183075,1.0,137,12799,5201.992689251,392,0.3260922431945801,0.3260922431945801,0.0,1778428257.1535592,,,,,,,,,
,,137,12833,5217.080509424,393,,,,1778428272.2414432,1.0,0.0,0.3142254948616028,0.34349963068962097,0.3142254948616028,,,,
0.3556428551673889,1.0,138,12849,5223.333813979,394,0.3287504315376282,0.3287504315376282,0.0,1778428278.4948835,,,,,,,,,
0.31923383474349976,1.0,138,12899,5242.604568092,395,0.2858010530471802,0.2858010530471802,0.0,1778428297.7656384,,,,,,,,,
,,138,12926,5254.643862735,396,,,,1778428309.8048985,1.0,0.0,0.3069961667060852,0.33206507563591003,0.3069961667060852,,,,
0.33811673521995544,1.0,139,12949,5263.41328195,397,0.3077584505081177,0.3077584505081177,0.0,1778428318.5743778,,,,,,,,,
0.2917352318763733,1.0,139,12999,5282.660780279,398,0.26438966393470764,0.26438966393470764,0.0,1778428337.8218155,,,,,,,,,
,,139,13019,5292.08803192,399,,,,1778428347.2490885,1.0,0.0,0.3001002371311188,0.3278037905693054,0.3001002371311188,,,,
0.32590386271476746,1.0,140,13049,5303.631777193,400,0.3020787239074707,0.3020787239074707,0.0,1778428358.792785,,,,,,,,,
0.3283478915691376,1.0,140,13099,5322.657950052,401,0.325613796710968,0.325613796710968,0.0,1778428377.8190615,,,,,,,,,
,,140,13112,5329.276290816,402,,,,1778428384.4374092,1.0,0.0,0.30699220299720764,0.3393503725528717,0.30699220299720764,,,,
0.3236631453037262,1.0,141,13149,5343.482082205,403,0.30213165283203125,0.30213165283203125,0.0,1778428398.6432364,,,,,,,,,
0.3283834159374237,1.0,141,13199,5362.939097422,404,0.2965471148490906,0.2965471148490906,0.0,1778428418.1000926,,,,,,,,,
,,141,13205,5366.862594854,405,,,,1778428422.0235765,1.0,0.0,0.3058648407459259,0.3373560905456543,0.3058648407459259,,,,
0.34908539056777954,1.0,142,13249,5384.16585206,406,0.30412787199020386,0.30412787199020386,0.0,1778428439.3268838,,,,,,,,,
,,142,13298,5404.762886944,407,,,,1778428459.9238276,1.0,0.0,0.3055882453918457,0.3368055820465088,0.3055882453918457,,,,
0.3204076886177063,1.0,143,13299,5405.167200826,408,0.3155895471572876,0.3155895471572876,0.0,1778428460.3284032,,,,,,,,,
0.308952271938324,1.0,143,13349,5424.399437993,409,0.2606833875179291,0.2606833875179291,0.0,1778428479.5605817,,,,,,,,,
,,143,13391,5442.319956685,410,,,,1778428497.4810388,1.0,0.0,0.2952478528022766,0.32716208696365356,0.2952478528022766,,,,
0.32464274764060974,1.0,144,13399,5445.491968707,411,0.29183316230773926,0.29183316230773926,0.0,1778428500.653238,,,,,,,,,
0.30377858877182007,1.0,144,13449,5464.735344694,412,0.2768316864967346,0.2768316864967346,0.0,1778428519.8965113,,,,,,,,,
