tloss_s_step,w_accuracy_step,w_stability_step,trainer/global_step,_runtime,_step,tloss_a_step,tloss_step,epoch,_timestamp,tloss_s_epoch,tloss_epoch,w_accuracy_epoch,tloss_a_epoch,w_stability_epoch,sMAPE,RMSSE,RMSSC,sMAPC
,,,6788,3051.167255713,207,,,72,1778437826.4639468,0.5614160299301147,1.216282606124878,1.0,1.216282606124878,0.0,,,,
0.5859313011169434,1.0,0.0,6799,3059.397958317,208,1.1979739665985107,1.1979739665985107,73,1778437834.6946414,,,,,,,,,
0.5805423855781555,1.0,0.0,6849,3078.678504858,209,1.2899813652038574,1.2899813652038574,73,1778437853.9751651,,,,,,,,,
,,,6881,3092.671980916,210,,,73,1778437867.9685295,0.5669795870780945,1.21348237991333,1.0,1.21348237991333,0.0,,,,
0.5375971794128418,1.0,0.0,6899,3103.763568561,211,1.166271686553955,1.166271686553955,74,1778437879.0605054,,,,,,,,,
0.5724678635597229,1.0,0.0,6949,3123.026937548,212,1.26192307472229,1.26192307472229,74,1778437898.3238614,,,,,,,,,
,,,6974,3134.398415847,213,,,74,1778437909.6952615,0.5600029230117798,1.2185975313186646,1.0,1.2185975313186646,0.0,,,,
0.5414956212043762,1.0,0.0,6999,3147.895624793,214,1.2288813591003418,1.2288813591003418,75,1778437923.1925266,,,,,,,,,
0.5522144436836243,1.0,0.0,7049,3167.390520368,215,1.2292733192443848,1.2292733192443848,75,1778437942.6874442,,,,,,,,,
,,,7067,3175.948630912,216,,,75,1778437951.245464,0.5609923601150513,1.2130941152572632,1.0,1.2130941152572632,0.0,,,,
0.5209788084030151,1.0,0.0,7099,3192.275144381,217,1.2497024536132812,1.2497024536132812,76,1778437967.5719724,,,,,,,,,
0.5615497827529907,1.0,0.0,7149,3211.822866041,218,1.2319550514221191,1.2319550514221191,76,1778437987.1195495,,,,,,,,,
,,,7160,3217.755268824,219,,,76,1778437993.0518804,0.5615384578704834,1.2127288579940796,1.0,1.2127288579940796,0.0,,,,
0.5433000326156616,1.0,0.0,7199,3236.765044147,220,1.1992573738098145,1.1992573738098145,77,1778438012.0618854,,,,,,,,,
0.5595458745956421,1.0,0.0,7249,3256.346260768,221,1.159557580947876,1.159557580947876,77,1778438031.643134,,,,,,,,,
,,,7253,3259.455802913,222,,,77,1778438034.7526703,0.5609209537506104,1.2127625942230225,1.0,1.2127625942230225,0.0,,,,
0.5420169234275818,1.0,0.0,7299,3281.200122281,223,1.213507890701294,1.213507890701294,78,1778438056.4968367,,,,,,,,,
,,,7346,3301.091432476,224,,,78,1778438076.3882458,0.5560144782066345,1.210981011390686,1.0,1.210981011390686,0.0,,,,
0.5569388270378113,1.0,0.0,7349,3306.127189677,225,1.1498326063156128,1.1498326063156128,79,1778438081.4239287,,,,,,,,,
0.5893079042434692,1.0,0.0,7399,3325.576837195,226,1.2347074747085571,1.2347074747085571,79,1778438100.8735373,,,,,,,,,
,,,7439,3342.755336792,227,,,79,1778438118.0518887,0.557495653629303,1.2122764587402344,1.0,1.2122764587402344,0.0,,,,
0.5397066473960876,1.0,0.0,7449,3350.52746037,228,1.149825096130371,1.149825096130371,80,1778438125.8241253,,,,,,,,,
0.5822393894195557,1.0,0.0,7499,3370.264117852,229,1.2003577947616577,1.2003577947616577,80,1778438145.5609224,,,,,,,,,
,,,7532,3385.323166915,230,,,80,1778438160.6197956,0.5488001704216003,1.2153300046920776,1.0,1.2153300046920776,0.0,,,,
0.5432772636413574,1.0,0.0,7549,3395.863706578,231,1.1851922273635864,1.1851922273635864,81,1778438171.1604002,,,,,,,,,
0.5312072038650513,1.0,0.0,7599,3415.397910074,232,1.184096097946167,1.184096097946167,81,1778438190.6946945,,,,,,,,,
,,,7625,3426.875136789,233,,,81,1778438202.1719196,0.5567271113395691,1.2155141830444336,1.0,1.2155141830444336,0.0,,,,
0.5801737308502197,1.0,0.0,7649,3440.162647306,234,1.2225687503814697,1.2225687503814697,82,1778438215.4593549,,,,,,,,,
0.5685379505157471,1.0,0.0,7699,3459.436156221,235,1.1307932138442993,1.1307932138442993,82,1778438234.7326686,,,,,,,,,
,,,7718,3468.563812722,236,,,82,1778438243.8605056,0.5496797561645508,1.2018442153930664,1.0,1.2018442153930664,0.0,,,,
0.5576536655426025,1.0,0.0,7749,3484.534405309,237,1.2399382591247559,1.2399382591247559,83,1778438259.8311005,,,,,,,,,
0.5653432607650757,1.0,0.0,7799,3504.078503838,238,1.2902791500091553,1.2902791500091553,83,1778438279.3751416,,,,,,,,,
,,,7811,3510.23583854,239,,,83,1778438285.5324705,0.5604962706565857,1.215834379196167,1.0,1.215834379196167,0.0,,,,
0.5075101256370544,1.0,0.0,7849,3529.00313278,240,1.23801589012146,1.23801589012146,84,1778438304.2997916,,,,,,,,,
0.5689190626144409,1.0,0.0,7899,3548.257606698,241,1.2351642847061157,1.2351642847061157,84,1778438323.5543299,,,,,,,,,
,,,7904,3551.972501084,242,,,84,1778438327.2691505,0.5675814151763916,1.2170767784118652,1.0,1.2170767784118652,0.0,,,,
0.550742506980896,1.0,0.0,7949,3573.334927395,243,1.2192456722259521,1.2192456722259521,85,1778438348.6315901,,,,,,,,,
,,,7997,3593.670565829,244,,,85,1778438368.9672575,0.5675143003463745,1.2165607213974,1.0,1.2165607213974,0.0,,,,
0.6110970973968506,1.0,0.0,7999,3598.399670919,245,1.2118984460830688,1.2118984460830688,86,1778438373.696457,,,,,,,,,
0.580852746963501,1.0,0.0,8049,3618.031685084,246,1.2385413646697998,1.2385413646697998,86,1778438393.3284605,,,,,,,,,
,,,8090,3635.855329774,247,,,86,1778438411.1522088,0.5569033026695251,1.2143458127975464,1.0,1.2143458127975464,0.0,,,,
0.5328773260116577,1.0,0.0,8099,3643.222593901,248,1.1853675842285156,1.1853675842285156,87,1778438418.5194561,,,,,,,,,
0.5441602468490601,1.0,0.0,8149,3662.695390551,249,1.2256758213043213,1.2256758213043213,87,1778438437.992295,,,,,,,,,
,,,8183,3677.41532708,250,,,87,1778438452.7120802,0.556499719619751,1.2082568407058716,1.0,1.2082568407058716,0.0,,,,
0.5537678003311157,1.0,0.0,8199,3687.638828432,251,1.2305235862731934,1.2305235862731934,88,1778438462.935554,,,,,,,,,
0.570784330368042,1.0,0.0,8249,3707.392838058,252,1.2177002429962158,1.2177002429962158,88,1778438482.689673,,,,,,,,,
,,,8276,3719.637955844,253,,,88,1778438494.934546,0.5591055154800415,1.2099428176879883,1.0,1.2099428176879883,0.0,,,,
0.5344843864440918,1.0,0.0,8299,3732.434058424,254,1.190457820892334,1.190457820892334,89,1778438507.730724,,,,,,,,,
0.5477218627929688,1.0,0.0,8349,3752.241102039,255,1.2238954305648804,1.2238954305648804,89,1778438527.5378492,,,,,,,,,
,,,8369,3761.778940975,256,,,89,1778438537.0755713,0.5613200664520264,1.2063486576080322,1.0,1.2063486576080322,0.0,,,,
0.5388151407241821,1.0,0.0,8399,3777.479626576,257,1.1856111288070679,1.1856111288070679,90,1778438552.7763095,,,,,,,,,
0.60968017578125,1.0,0.0,8449,3796.907849615,258,1.2533199787139893,1.2533199787139893,90,1778438572.2045977,,,,,,,,,
,,,8462,3803.603796639,259,,,90,1778438578.9005218,0.5607339143753052,1.2069405317306519,1.0,1.2069405317306519,0.0,,,,
0.5198674201965332,1.0,0.0,8499,3821.822811946,260,1.1481680870056152,1.1481680870056152,91,1778438597.1194727,,,,,,,,,
0.6143752336502075,1.0,0.0,8549,3841.322269265,261,1.2456200122833252,1.2456200122833252,91,1778438616.6190062,,,,,,,,,
,,,8555,3845.188115621,262,,,91,1778438620.4848492,0.5556102991104126,1.2029026746749878,1.0,1.2029026746749878,0.0,,,,
0.5916509628295898,1.0,0.0,8599,3866.304736263,263,1.2303838729858398,1.2303838729858398,92,1778438641.601474,,,,,,,,,
,,,8648,3886.683366743,264,,,92,1778438661.9800646,0.5639063715934753,1.2075704336166382,1.0,1.2075704336166382,0.0,,,,
0.5527112483978271,1.0,0.0,8649,3890.997087796,265,1.201860785484314,1.201860785484314,93,1778438666.2937427,,,,,,,,,
0.5816339254379272,1.0,0.0,8699,3910.134702849,266,1.1776577234268188,1.1776577234268188,93,1778438685.431423,,,,,,,,,
,,,8741,3927.906531476,267,,,93,1778438703.2032616,0.5676066279411316,1.2047828435897827,1.0,1.2047828435897827,0.0,,,,
0.5352280139923096,1.0,0.0,8749,3935.066511468,268,1.222800612449646,1.222800612449646,94,1778438710.3630688,,,,,,,,,
0.5835477709770203,1.0,0.0,8799,3954.373908515,269,1.2368457317352295,1.2368457317352295,94,1778438729.670636,,,,,,,,,
,,,8834,3969.740076614,270,,,94,1778438745.0367808,0.556092381477356,1.2058113813400269,1.0,1.2058113813400269,0.0,,,,
0.5983093976974487,1.0,0.0,8849,3979.58876046,271,1.1409125328063965,1.1409125328063965,95,1778438754.885567,,,,,,,,,
0.5619305372238159,1.0,0.0,8899,3999.034586935,272,1.195483684539795,1.195483684539795,95,1778438774.331295,,,,,,,,,
,,,8927,4011.645500016,273,,,95,1778438786.942147,0.5609630346298218,1.2072666883468628,1.0,1.2072666883468628,0.0,,,,
0.5667901635169983,1.0,0.0,8949,4024.321213971,274,1.130865454673767,1.130865454673767,96,1778438799.618044,,,,,,,,,
0.5918697714805603,1.0,0.0,8999,4043.753369069,275,1.1787487268447876,1.1787487268447876,96,1778438819.0500312,,,,,,,,,
,,,9020,4053.691959664,276,,,96,1778438828.9885712,0.5666771531105042,1.210638403892517,1.0,1.210638403892517,0.0,,,,
0.5837254524230957,1.0,0.0,9049,4068.992682974,277,1.2181992530822754,1.2181992530822754,97,1778438844.2893941,,,,,,,,,
0.5852515697479248,1.0,0.0,9099,4088.40338464,278,1.2818657159805298,1.2818657159805298,97,1778438863.70007,,,,,,,,,
,,,9113,4095.492179425,279,,,97,1778438870.7889216,0.5600919723510742,1.204824447631836,1.0,1.204824447631836,0.0,,,,
0.6006572842597961,1.0,0.0,9149,4113.649001666,280,1.229828119277954,1.229828119277954,98,1778438888.9457712,,,,,,,,,
0.5531086921691895,1.0,0.0,9199,4133.038131667,281,1.220125675201416,1.220125675201416,98,1778438908.3347905,,,,,,,,,
,,,9206,4137.513794566,282,,,98,1778438912.8105352,0.5496358871459961,1.20497727394104,1.0,1.20497727394104,0.0,,,,
0.5309154987335205,1.0,0.0,9249,4158.216450932,283,1.176468014717102,1.176468014717102,99,1778438933.5131712,,,,,,,,,
0.5891215801239014,1.0,0.0,9299,4177.854322489,284,1.219956874847412,1.219956874847412,99,1778438953.150919,,,,,,,,,
,,,9299,4179.488542404,285,,,99,1778438954.7852802,0.5616101026535034,1.1994014978408813,1.0,1.1994014978408813,0.0,,,,
0.5786992311477661,1.0,0.0,9349,4202.966949849,286,1.202157974243164,1.202157974243164,100,1778438978.2636886,,,,,,,,,
,,,9392,4221.437060235,287,,,100,1778438996.7337673,0.5593572854995728,1.2089622020721436,1.0,1.2089622020721436,0.0,,,,
0.5570834279060364,1.0,0.0,9399,4228.062125187,288,1.2310960292816162,1.2310960292816162,101,1778439003.3588464,,,,,,,,,
0.5325396060943604,1.0,0.0,9449,4247.799636181,289,1.2583391666412354,1.2583391666412354,101,1778439023.096401,,,,,,,,,
,,,9485,4263.42993033,290,,,101,1778439038.7266114,0.5548246502876282,1.2072592973709106,1.0,1.2072592973709106,0.0,,,,
0.5597485899925232,1.0,0.0,9499,4272.889699854,291,1.1673370599746704,1.1673370599746704,102,1778439048.1864383,,,,,,,,,
0.5637252330780029,1.0,0.0,9549,4292.535202053,292,1.2289899587631226,1.2289899587631226,102,1778439067.8318727,,,,,,,,,
,,,9578,4305.513081423,293,,,102,1778439080.809817,0.5618100762367249,1.2050201892852783,1.0,1.2050201892852783,0.0,,,,
0.5390000939369202,1.0,0.0,9599,4317.613738567,294,1.1709681749343872,1.1709681749343872,103,1778439092.9104722,,,,,,,,,
0.5516568422317505,1.0,0.0,9649,4337.184350852,295,1.2108256816864014,1.2108256816864014,103,1778439112.4810874,,,,,,,,,
,,,9671,4347.241865809,296,,,103,1778439122.5385752,0.560417115688324,1.2141003608703613,1.0,1.2141003608703613,0.0,,,,
0.5954856872558594,1.0,0.0,9699,4362.083816256,297,1.2671722173690796,1.2671722173690796,104,1778439137.380497,,,,,,,,,
0.627957820892334,1.0,0.0,9749,4381.646928555,298,1.2462537288665771,1.2462537288665771,104,1778439156.9435928,,,,,,,,,
,,,9764,4389.14679365,299,,,104,1778439164.443453,0.5564035177230835,1.2073131799697876,1.0,1.2073131799697876,0.0,,,,
0.572850227355957,1.0,0.0,9799,4406.665150385,300,1.2210201025009155,1.2210201025009155,105,1778439181.9619844,,,,,,,,,
0.605267345905304,1.0,0.0,9849,4426.064592918,301,1.2542612552642822,1.2542612552642822,105,1778439201.3614414,,,,,,,,,
,,,9857,4430.674323876,302,,,105,1778439205.971149,0.5533527135848999,1.2034646272659302,1.0,1.2034646272659302,0.0,,,,
0.5188338756561279,1.0,0.0,9899,4450.824448656,303,1.1844364404678345,1.1844364404678345,106,1778439226.1213326,,,,,,,,,
0.5653366446495056,1.0,0.0,9949,4470.380143858,304,1.192941427230835,1.192941427230835,106,1778439245.676838,,,,,,,,,
,,,9950,4472.413778522,305,,,106,1778439247.7106133,0.5609663128852844,1.200801134109497,1.0,1.200801134109497,0.0,,,,
0.5197944641113281,1.0,0.0,9999,4495.519797364,306,1.195712685585022,1.195712685585022,107,1778439270.8165007,,,,,,,,,
,,,10043,4514.411034386,307,,,107,1778439289.7076623,0.5543973445892334,1.2016147375106812,1.0,1.2016147375106812,0.0,,,,
0.5492894649505615,1.0,0.0,10049,4520.833855047,308,1.2016050815582275,1.2016050815582275,108,1778439296.130627,,,,,,,,,
0.601333498954773,1.0,0.0,10099,4540.287072287,309,1.1817325353622437,1.1817325353622437,108,1778439315.583651,,,,,,,,,
,,,10136,4556.456104497,310,,,108,1778439331.7527642,0.5518416166305542,1.208927035331726,1.0,1.208927035331726,0.0,,,,
0.5350872278213501,1.0,0.0,10149,4565.507080945,311,1.2100623846054077,1.2100623846054077,109,1778439340.8039513,,,,,,,,,
0.6259473562240601,1.0,0.0,10199,4584.833402433,312,1.2792384624481201,1.2792384624481201,109,1778439360.1302497,,,,,,,,,
,,,10229,4598.297145663,313,,,109,1778439373.593868,0.5602725744247437,1.2145805358886719,1.0,1.2145805358886719,0.0,,,,
0.5778274536132812,1.0,0.0,10249,4609.978211457,314,1.25303316116333,1.25303316116333,110,1778439385.275063,,,,,,,,,
0.5230838656425476,1.0,0.0,10299,4629.482940125,315,1.2281216382980347,1.2281216382980347,110,1778439404.7797518,,,,,,,,,
,,,10322,4639.942456882,316,,,110,1778439415.2392576,0.5675187110900879,1.2086007595062256,1.0,1.2086007595062256,0.0,,,,
0.592746913433075,1.0,0.0,10349,4654.436645496,317,1.1595394611358643,1.1595394611358643,111,1778439429.7334561,,,,,,,,,
0.5577738881111145,1.0,0.0,10399,4673.755485867,318,1.2169424295425415,1.2169424295425415,111,1778439449.0523295,,,,,,,,,
,,,10415,4681.604118507,319,,,111,1778439456.9009056,0.5596742630004883,1.2068709135055542,1.0,1.2068709135055542,0.0,,,,
0.5619529485702515,1.0,0.0,10449,4698.798201293,320,1.1947979927062988,1.1947979927062988,112,1778439474.095053,,,,,,,,,
0.5663671493530273,1.0,0.0,10499,4717.95317116,321,1.2532973289489746,1.2532973289489746,112,1778439493.2499864,,,,,,,,,
,,,10508,4723.150553491,322,,,112,1778439498.447314,0.5538637042045593,1.206342339515686,1.0,1.206342339515686,0.0,,,,
0.5761107206344604,1.0,0.0,10549,4742.860465645,323,1.2256853580474854,1.2256853580474854,113,1778439518.1573381,,,,,,,,,
0.5436766743659973,1.0,0.0,10599,4762.01448734,324,1.1587789058685303,1.1587789058685303,113,1778439537.3113682,,,,,,,,,
,,,10601,4764.418734719,325,,,113,1778439539.7155402,0.556224524974823,1.1950976848602295,1.0,1.1950976848602295,0.0,,,,
0.5384539365768433,1.0,0.0,10649,4786.954049026,326,1.1922311782836914,1.1922311782836914,114,1778439562.2508688,,,,,,,,,
,,,10694,4805.92151968,327,,,114,1778439581.2183223,0.5578428506851196,1.1973246335983276,1.0,1.1973246335983276,0.0,,,,
0.5756497383117676,1.0,0.0,10699,4811.725267067,328,1.226928472518921,1.226928472518921,115,1778439587.022115,,,,,,,,,
0.5588580369949341,1.0,0.0,10749,4831.1594127,329,1.1894078254699707,1.1894078254699707,115,1778439606.4561174,,,,,,,,,
,,,10787,4847.411125597,330,,,115,1778439622.7077487,0.5660688281059265,1.2078951597213745,1.0,1.2078951597213745,0.0,,,,
0.5462623834609985,1.0,0.0,10799,4856.038101367,331,1.1994497776031494,1.1994497776031494,116,1778439631.3348439,,,,,,,,,
0.5531563758850098,1.0,0.0,10849,4875.333475445,332,1.215895652770996,1.215895652770996,116,1778439650.6303196,,,,,,,,,
,,,10880,4889.216540067,333,,,116,1778439664.5133176,0.5570045113563538,1.1995185613632202,1.0,1.1995185613632202,0.0,,,,
0.5074670910835266,1.0,0.0,10899,4900.521698057,334,1.0849018096923828,1.0849018096923828,117,1778439675.8184528,,,,,,,,,
0.5151878595352173,1.0,0.0,10949,4920.099445313,335,1.157339096069336,1.157339096069336,117,1778439695.3963497,,,,,,,,,
,,,10973,4930.969363505,336,,,117,1778439706.2660913,0.5511866211891174,1.1936465501785278,1.0,1.1936465501785278,0.0,,,,
0.5866345167160034,1.0,0.0,10999,4945.269458229,337,1.2723581790924072,1.2723581790924072,118,1778439720.5661275,,,,,,,,,
0.5583015084266663,1.0,0.0,11049,4964.957687731,338,1.1542428731918335,1.1542428731918335,118,1778439740.2544725,,,,,,,,,
,,,11066,4973.257039683,339,,,118,1778439748.5536275,0.5649438500404358,1.2122443914413452,1.0,1.2122443914413452,0.0,,,,
0.5861678719520569,1.0,0.0,11099,4990.118554581,340,1.1581051349639893,1.1581051349639893,119,1778439765.4152844,,,,,,,,,
0.5582865476608276,1.0,0.0,11149,5009.821113152,341,1.187356948852539,1.187356948852539,119,1778439785.1179364,,,,,,,,,
,,,11159,5015.407090002,342,,,119,1778439790.7038248,0.5622152090072632,1.2014073133468628,1.0,1.2014073133468628,0.0,,,,
0.5830105543136597,1.0,0.0,11199,5034.898033211,343,1.1903493404388428,1.1903493404388428,120,1778439810.194813,,,,,,,,,
0.5423035621643066,1.0,0.0,11249,5054.553703957,344,1.1513011455535889,1.1513011455535889,120,1778439829.850392,,,,,,,,,
,,,11252,5057.327121799,345,,,120,1778439832.623947,0.5603886842727661,1.203041434288025,1.0,1.203041434288025,0.0,,,,
0.5263919830322266,1.0,0.0,11299,5079.739426242,346,1.2603775262832642,1.2603775262832642,121,1778439855.0360217,,,,,,,,,
,,,11345,5099.647390294,347,,,121,1778439874.9440477,0.5577784180641174,1.1976401805877686,1.0,1.1976401805877686,0.0,,,,
0.5793985724449158,1.0,0.0,11349,5105.27937043,348,1.169671893119812,1.169671893119812,122,1778439880.5759683,,,,,,,,,
0.553397536277771,1.0,0.0,11399,5125.075084708,349,1.2474596500396729,1.2474596500396729,122,1778439900.371907,,,,,,,,,
,,,11438,5142.126741889,350,,,122,1778439917.4233985,0.5623834133148193,1.1971696615219116,1.0,1.1971696615219116,0.0,,,,
0.5884935855865479,1.0,0.0,11449,5150.526177884,351,1.2337967157363892,1.2337967157363892,123,1778439925.822929,,,,,,,,,
0.5156159996986389,1.0,0.0,11499,5170.047826849,352,1.1395211219787598,1.1395211219787598,123,1778439945.3445473,,,,,,,,,
,,,11531,5184.06759888,353,,,123,1778439959.364321,0.5556291341781616,1.2003978490829468,1.0,1.2003978490829468,0.0,,,,
0.5408772230148315,1.0,0.0,11549,5195.211116505,354,1.1530694961547852,1.1530694961547852,124,1778439970.5078254,,,,,,,,,
0.6042071580886841,1.0,0.0,11599,5214.489020313,355,1.275831699371338,1.275831699371338,124,1778439989.7857213,,,,,,,,,
,,,11624,5225.912012902,356,,,124,1778440001.208662,0.5604448914527893,1.2076314687728882,1.0,1.2076314687728882,0.0,,,,
0.4709276854991913,1.0,0.0,11649,5239.508819888,357,1.179048776626587,1.179048776626587,125,1778440014.8055484,,,,,,,,,
0.5632535219192505,1.0,0.0,11699,5259.209582848,358,1.171923279762268,1.171923279762268,125,1778440034.5062058,,,,,,,,,
,,,11717,5267.868912702,359,,,125,1778440043.1655684,0.5603713393211365,1.1926976442337036,1.0,1.1926976442337036,0.0,,,,
0.5753709077835083,1.0,0.0,11749,5284.278817867,360,1.2495888471603394,1.2495888471603394,126,1778440059.5755453,,,,,,,,,
0.5213602185249329,1.0,0.0,11799,5303.713492821,361,1.2508599758148193,1.2508599758148193,126,1778440079.0103152,,,,,,,,,
,,,11810,5309.748107908,362,,,126,1778440085.0449219,0.5530441403388977,1.1986333131790161,1.0,1.1986333131790161,0.0,,,,
0.5722612738609314,1.0,0.0,11849,5328.900575568,363,1.1694492101669312,1.1694492101669312,127,1778440104.1974275,,,,,,,,,
0.553695797920227,1.0,0.0,11899,5348.667440723,364,1.1954843997955322,1.1954843997955322,127,1778440123.9642472,,,,,,,,,
,,,11903,5351.847711801,365,,,127,1778440127.144483,0.5585129261016846,1.195332407951355,1.0,1.195332407951355,0.0,,,,
0.5233924388885498,1.0,0.0,11949,5373.55727993,366,1.1852765083312988,1.1852765083312988,128,1778440148.8538942,,,,,,,,,
,,,11996,5393.464597188,367,,,128,1778440168.7612438,0.5581619143486023,1.1951807737350464,1.0,1.1951807737350464,0.0,,,,
0.5054965019226074,1.0,0.0,11999,5398.512467844,368,1.1449718475341797,1.1449718475341797,129,1778440173.8092005,,,,,,,,,
0.5252673029899597,1.0,0.0,12049,5418.065164291,369,1.2330067157745361,1.2330067157745361,129,1778440193.3618162,,,,,,,,,
,,,12089,5435.279670674,370,,,129,1778440210.576274,0.5674191117286682,1.1997675895690918,1.0,1.1997675895690918,0.0,,,,
0.5373848080635071,1.0,0.0,12099,5443.029985971,371,1.1858733892440796,1.1858733892440796,130,1778440218.3268063,,,,,,,,,
0.5658894777297974,1.0,0.0,12149,5462.613088457,372,1.2750158309936523,1.2750158309936523,130,1778440237.9098632,,,,,,,,,
,,,12182,5476.918204443,373,,,130,1778440252.2148037,0.5598126649856567,1.200234293937683,1.0,1.200234293937683,0.0,,,,
0.5250743627548218,1.0,0.0,12199,5487.381609428,374,1.201017141342163,1.201017141342163,131,1778440262.6783333,,,,,,,,,
0.5453678369522095,1.0,0.0,12249,5506.901926462,375,1.16856050491333,1.16856050491333,131,1778440282.1985776,,,,,,,,,
,,,12275,5518.58130237,376,,,131,1778440293.8779576,0.5632127523422241,1.2083619832992554,1.0,1.2083619832992554,0.0,,,,
0.5526610016822815,1.0,0.0,12299,5531.982600265,377,1.1312016248703003,1.1312016248703003,132,1778440307.2792847,,,,,,,,,
0.5382294654846191,1.0,0.0,12349,5551.358420548,378,1.1365747451782227,1.1365747451782227,132,1778440326.6551409,,,,,,,,,
,,,12368,5560.573316562,379,,,132,1778440335.8700507,0.5609304308891296,1.2000088691711426,1.0,1.2000088691711426,0.0,,,,
0.5682820081710815,1.0,0.0,12399,5576.624206769,380,1.1657094955444336,1.1657094955444336,133,1778440351.9209106,,,,,,,,,
0.5868199467658997,1.0,0.0,12449,5596.253898995,381,1.2169302701950073,1.2169302701950073,133,1778440371.5507028,,,,,,,,,
,,,12461,5602.409057987,382,,,133,1778440377.705837,0.5551053285598755,1.2041536569595337,1.0,1.2041536569595337,0.0,,,,
0.5804624557495117,1.0,0.0,12499,5621.223902544,383,1.1821471452713013,1.1821471452713013,134,1778440396.5206676,,,,,,,,,
0.5871734619140625,1.0,0.0,12549,5640.61502731,384,1.1235569715499878,1.1235569715499878,134,1778440415.9117036,,,,,,,,,
,,,12554,5644.383936944,385,,,134,1778440419.680627,0.5586400032043457,1.1965246200561523,1.0,1.1965246200561523,0.0,,,,
0.5513290166854858,1.0,0.0,12599,5665.851567667,386,1.2120144367218018,1.2120144367218018,135,1778440441.1482506,,,,,,,,,
,,,12647,5686.174135804,387,,,135,1778440461.4707546,0.5511024594306946,1.1878615617752075,1.0,1.1878615617752075,0.0,,,,
0.5610584020614624,1.0,0.0,12649,5690.92129822,388,1.2059366703033447,1.2059366703033447,136,1778440466.2181156,,,,,,,,,
0.5945181846618652,1.0,0.0,12699,5710.510317869,389,1.2272882461547852,1.2272882461547852,136,1778440485.807034,,,,,,,,,
,,,12740,5728.228704711,390,,,136,1778440503.5254724,0.5595470070838928,1.2004586458206177,1.0,1.2004586458206177,0.0,,,,
0.5841412544250488,1.0,0.0,12749,5735.6203934,391,1.1693732738494873,1.1693732738494873,137,1778440510.9169574,,,,,,,,,
0.5253543853759766,1.0,0.0,12799,5755.151292661,392,1.1541850566864014,1.1541850566864014,137,1778440530.447896,,,,,,,,,
,,,12833,5769.930219157,393,,,137,1778440545.2268934,0.5574913620948792,1.1954549551010132,1.0,1.1954549551010132,0.0,,,,
0.6056913733482361,1.0,0.0,12849,5780.030308932,394,1.1903444528579712,1.1903444528579712,138,1778440555.32704,,,,,,,,,
0.5414034128189087,1.0,0.0,12899,5799.726124115,395,1.2026582956314087,1.2026582956314087,138,1778440575.022768,,,,,,,,,
,,,12926,5811.95832023,396,,,138,1778440587.2550015,0.5617139935493469,1.19130277633667,1.0,1.19130277633667,0.0,,,,
0.524724006652832,1.0,0.0,12949,5824.806799524,397,1.226161003112793,1.226161003112793,139,1778440600.103497,,,,,,,,,
0.5807371139526367,1.0,0.0,12999,5844.504609381,398,1.2024457454681396,1.2024457454681396,139,1778440619.8012686,,,,,,,,,
,,,13019,5854.114854244,399,,,139,1778440629.4114218,0.5637887120246887,1.2018729448318481,1.0,1.2018729448318481,0.0,,,,
0.550792396068573,1.0,0.0,13049,5869.71323726,400,1.212185263633728,1.212185263633728,140,1778440645.0099833,,,,,,,,,
0.5375968813896179,1.0,0.0,13099,5889.094648318,401,1.2002607583999634,1.2002607583999634,140,1778440664.3913856,,,,,,,,,
,,,13112,5895.793375481,402,,,140,1778440671.0900533,0.5517013072967529,1.198391079902649,1.0,1.198391079902649,0.0,,,,
0.5871214270591736,1.0,0.0,13149,5914.116554734,403,1.1777276992797852,1.1777276992797852,141,1778440689.41327,,,,,,,,,
0.5223139524459839,1.0,0.0,13199,5933.70589777,404,1.1999716758728027,1.1999716758728027,141,1778440709.0027058,,,,,,,,,
,,,13205,5937.631706074,405,,,141,1778440712.9284532,0.5643798112869263,1.1965467929840088,1.0,1.1965467929840088,0.0,,,,
0.5326497554779053,1.0,0.0,13249,5958.992044793,406,1.177039384841919,1.177039384841919,142,1778440734.2887328,,,,,,,,,
,,,13298,5979.712258768,407,,,142,1778440755.008964,0.5580072999000549,1.200181007385254,1.0,1.200181007385254,0.0,,,,
0.5801783800125122,1.0,0.0,13299,5984.073009359,408,1.1274635791778564,1.1274635791778564,143,1778440759.3697252,,,,,,,,,
0.5863733291625977,1.0,0.0,13349,6003.461295171,409,1.1887812614440918,1.1887812614440918,143,1778440778.7581112,,,,,,,,,
,,,13391,6021.422783935,410,,,143,1778440796.7195938,0.5561994910240173,1.1915520429611206,1.0,1.1915520429611206,0.0,,,,
0.5572983622550964,1.0,0.0,13399,6028.711370313,411,1.1807894706726074,1.1807894706726074,144,1778440804.0082743,,,,,,,,,
0.5340228080749512,1.0,0.0,13449,6048.107741397,412,1.2212157249450684,1.2212157249450684,144,1778440823.4044764,,,,,,,,,
,,,13484,6063.397051258,413,,,144,1778440838.6937094,0.5582715272903442,1.1907386779785156,1.0,1.1907386779785156,0.0,,,,
0.5575448274612427,1.0,0.0,13499,6073.292841295,414,1.1337547302246094,1.1337547302246094,145,1778440848.5895624,,,,,,,,,
0.541907012462616,1.0,0.0,13549,6092.728586006,415,1.186060905456543,1.186060905456543,145,1778440868.0253668,,,,,,,,,
