experiment,run_id,sMAPE,RMSSE,RMSSC,sMAPC
NHITS_LR_0.0003_seed1,fa4mdcj9,12.50078296661377,1.1042568683624268,0.5412283539772034,6.944940090179443
NHITS_LR_0.001_seed1,bbqh1eq7,12.36085319519043,1.1033070087432861,0.5369389653205872,6.979891300201416
NHITS_LR_0.003_seed1,5qbin6lz,12.370314598083496,1.1007665395736694,0.5547325015068054,6.846686363220215
clip_1.0_lambda_0.02_seed1,b0w3ajqf,12.21763801574707,1.1067497730255127,0.49297741055488586,5.8150858879089355
clip_10.0_lambda_0.02_seed1,byafbced,12.162206649780273,1.1116902828216553,0.49816882610321045,5.978150844573975
